age_group,arrest_boro,arrest_date,arrest_key,arrest_precinct,jurisdiction_code,ky_cd,latitude,law_cat_cd,law_code,longitude,ofns_desc,pd_cd,pd_desc,perp_race,perp_sex,x_coord_cd,y_coord_cd,year,month,PDCODE_VALUE.y,CATEGORY.y,LIT_LONG.y,LIT_SHORT.y,MP_Mis,MP_Fel,MS_Mis,MS_Fel,CSP_Mis,CSP_Fel,CSS_Fel,CSIS_Fel,School
18-24,S,5/1/14,136537981,123,0,117,40.52491179,F,PL 2203901,-74.20063542,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,928472,130577,2014,5,515,F,CSCS-3RD:NARCOTIC DRUG        ,CSCS-3         ,0,0,0,0,0,0,1,0,0
18-24,S,5/1/14,136537978,123,0,235,40.52491179,M,PL 22003,-74.20063542,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,928472,130577,2014,5,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,5/1/14,136537982,123,0,235,40.51913451,M,PL 22003,-74.19713647,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,929440,128470,2014,5,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,5/1/14,136540965,123,0,235,40.56270072,M,PL 22140,-74.18702933,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,932284,144336,2014,5,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
25-44,S,5/1/14,136532250,121,0,119,40.6006855,F,VTL11920D4,-74.17702746,INTOXICATED/IMPAIRED DRIVING,906,"IMPAIRED DRIVING, DRUGS",WHITE,M,935091,158169,2014,5,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0
45-64,S,5/1/14,136540935,120,0,235,40.62423677,M,PL 2211001,-74.08075553,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961833,166710,2014,5,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
45-64,S,5/1/14,136540967,122,0,235,40.58500103,M,PL 22003,-74.09371577,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,958220,152419,2014,5,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,5/1/14,136540966,122,0,235,40.58500103,M,PL 22003,-74.09371577,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,958220,152419,2014,5,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,5/1/14,136537989,121,0,235,40.62322682,M,PL 22003,-74.14922697,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,942825,166367,2014,5,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,5/1/14,136537985,123,0,117,40.55567449,F,PL 2201601,-74.21350308,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,924922,141793,2014,5,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,4/30/14,136522393,122,0,235,40.56108604,M,PL 22003,-74.16982897,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,937062,143738,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,4/30/14,136519180,122,0,117,40.56944707,F,PL 2201801,-74.12955484,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS 2",WHITE,F,948257,146765,2014,4,501,F,CPCS-2ND:NARC DRUG-4OZ OR MORE,CPCS 2ND-NARC  ,0,0,0,0,0,1,0,0,0
<18,S,4/30/14,136522389,122,0,235,40.55107815,M,PL 2211001,-74.13947965,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,945489,140077,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
45-64,S,4/30/14,136519179,120,0,117,40.63325701,F,PL 2201801,-74.12054189,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS 2",WHITE,M,950793,170009,2014,4,501,F,CPCS-2ND:NARC DRUG-4OZ OR MORE,CPCS 2ND-NARC  ,0,0,0,0,0,1,0,0,0
<18,S,4/30/14,136522388,122,0,235,40.55107815,M,PL 2211001,-74.13947965,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,945489,140077,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/30/14,136519177,120,0,117,40.63325701,F,PL 2201601,-74.12054189,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,950793,170009,2014,4,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,4/30/14,136505209,120,2,235,40.62314011,M,PL 2211001,-74.08284714,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961252,166311,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/29/14,136502297,123,0,235,40.55135224,M,PL 22003,-74.19121853,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,F,931111,140204,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/29/14,136502306,122,0,235,40.56283735,M,PL 22003,-74.10260672,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,955741,144347,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,4/29/14,136502296,121,0,235,40.60141942,M,PL 2211001,-74.16333429,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,938894,158429,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/29/14,136502298,122,0,235,40.57795327,M,PL 22003,-74.10231676,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,955828,149854,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,4/29/14,136502308,122,0,235,40.55886575,M,PL 2211001,-74.10843794,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,954119,142902,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/29/14,136502311,122,0,235,40.60398734,M,PL 22003,-74.08961897,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,959365,159335,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/29/14,136502312,121,0,235,40.63217333,M,PL 2211001,-74.16633142,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",ASIAN/PAC.ISL,M,938083,169635,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/29/14,136498919,123,0,117,40.55269822,F,PL 2200601,-74.20185238,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE,M,928157,140701,2014,4,510,F,CPCS-5TH:WITH INTENT TO SELL  ,CPCS-5         ,0,0,0,0,0,0,0,1,0
18-24,S,4/29/14,136502304,120,0,235,40.6214156,M,PL 2211001,-74.08007851,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,962020,165682,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/29/14,136502310,122,0,235,40.55886575,M,PL 2211001,-74.10843794,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,954119,142902,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/29/14,136502315,123,0,235,40.53584209,M,PL 22003,-74.20195977,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,928113,134560,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/29/14,136498918,123,0,117,40.55269822,F,PL 2200601,-74.20185238,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE,M,928157,140701,2014,4,510,F,CPCS-5TH:WITH INTENT TO SELL  ,CPCS-5         ,0,0,0,0,0,0,0,1,0
18-24,S,4/29/14,136502309,122,0,117,40.60398734,F,PL 2200601,-74.08961897,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE,M,959365,159335,2014,4,510,F,CPCS-5TH:WITH INTENT TO SELL  ,CPCS-5         ,0,0,0,0,0,0,0,1,0
18-24,S,4/29/14,136502307,122,0,117,40.60398734,F,PL 2200601,-74.08961897,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE,M,959365,159335,2014,4,510,F,CPCS-5TH:WITH INTENT TO SELL  ,CPCS-5         ,0,0,0,0,0,0,0,1,0
18-24,S,4/29/14,136502295,123,0,117,40.53550833,F,PL 2201601,-74.19496865,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,930056,134434,2014,4,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,4/28/14,136480364,122,0,235,40.56703527,M,PL 2205002,-74.11312666,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",WHITE,M,952820,145880,2014,4,508,M,CRIM USE DRUG PAR-2ND:PACKAGE ,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
18-24,S,4/28/14,136483167,120,0,235,40.61187704,M,PL 2211001,-74.08446833,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,960798,162208,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/27/14,136456703,121,0,235,40.63898418,M,PL 22003,-74.17125231,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,936722,172119,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/27/14,136461927,121,0,235,40.6386515,M,PL 2211001,-74.13214294,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,947576,171979,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/27/14,136464398,120,0,235,40.62179547,M,PL 2211001,-74.08242401,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,F,961369,165821,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
<18,S,4/26/14,136455033,122,0,235,40.57447011,M,PL 22003,-74.09260309,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,958525,148582,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/26/14,136455035,123,0,235,40.54145821,M,PL 22003,-74.21100029,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,925605,136612,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/26/14,136455026,120,0,235,40.60839415,M,PL 22003,-74.0762561,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,963077,160937,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/26/14,136455025,122,0,235,40.56731885,M,PL 22003,-74.10347024,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,955503,145980,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,4/26/14,136452807,123,0,235,40.53988531,M,PL 22003,-74.20653403,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,926845,136036,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/26/14,136455027,120,0,235,40.60839415,M,PL 22003,-74.0762561,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,963077,160937,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,4/26/14,136455034,120,0,235,40.63725264,M,PL 22003,-74.07664578,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,962978,171451,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/26/14,136455032,120,0,117,40.63725264,F,PL 2203901,-74.07664578,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",BLACK,F,962978,171451,2014,4,515,F,CSCS-3RD:NARCOTIC DRUG        ,CSCS-3         ,0,0,0,0,0,0,1,0,0
25-44,S,4/25/14,136445528,122,0,235,40.61010866,M,PL 22003,-74.11667159,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",UNKNOWN,M,951856,161574,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
<18,S,4/25/14,136445534,122,0,235,40.55147878,M,PL 22140,-74.15044134,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",WHITE,M,942443,140228,2014,4,569,M,CRIM SALE MARIHUANA-4TH       ,SALE MARIJNA 4 ,0,0,1,0,0,0,0,0,0
25-44,S,4/25/14,136445527,121,0,235,40.62364368,M,PL 2211001,-74.157715,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,940469,166523,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/25/14,136442824,121,0,117,40.64036491,F,PL 2200601,-74.13156622,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE,M,947737,172603,2014,4,510,F,CPCS-5TH:WITH INTENT TO SELL  ,CPCS-5         ,0,0,0,0,0,0,0,1,0
18-24,S,4/25/14,136445526,121,0,235,40.63168438,M,PL 2211001,-74.13047187,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,948036,169440,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/25/14,136445535,120,0,235,40.61276285,M,PL 2211001,-74.06446538,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,966352,162526,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
45-64,S,4/25/14,136445536,120,0,235,40.6359439,M,PL 22003,-74.07584801,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,963199,170974,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/25/14,136445529,121,0,235,40.62364368,M,PL 2211001,-74.157715,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,940469,166523,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/25/14,136445531,121,0,235,40.6215698,M,PL 22003,-74.16848434,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,937478,165773,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/25/14,136445530,122,0,235,40.61010866,M,PL 22003,-74.11667159,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,951856,161574,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,4/24/14,136424811,123,0,117,40.52542175,F,PL 2201601,-74.20096428,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,928381,130763,2014,4,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
18-24,S,4/24/14,136427689,122,0,235,40.5758208,M,PL 2211001,-74.08519308,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,960584,149072,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/24/14,136424827,120,0,235,40.62423677,M,PL 2211001,-74.08075553,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961833,166710,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/24/14,136424828,120,0,235,40.63781872,M,PL 2211001,-74.08727916,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,960027,171660,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/24/14,136427690,122,0,235,40.56518339,M,PL 22003,-74.11500949,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,952296,145206,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,4/24/14,136427687,120,0,235,40.60780873,M,PL 2211001,-74.08139473,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961650,160725,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/24/14,136427695,122,0,117,40.56518339,F,PL 2201601,-74.11500949,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,952296,145206,2014,4,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,4/24/14,136427683,122,0,235,40.59845378,M,PL 22003,-74.06524018,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,966133,157313,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/24/14,136427698,123,0,235,40.51203825,M,PL 22003,-74.24975495,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,914803,125922,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/24/14,136424809,123,0,235,40.52542175,M,PL 22003,-74.20096428,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,928381,130763,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
45-64,S,4/24/14,136424810,123,0,235,40.52542175,M,PL 22003,-74.20096428,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,M,928381,130763,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/24/14,136424808,122,0,235,40.57879174,M,PL 22003,-74.1039164,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,955384,150160,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,4/24/14,136427688,120,0,235,40.60780873,M,PL 2211001,-74.08139473,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961650,160725,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/24/14,136427691,122,0,235,40.5758208,M,PL 2211001,-74.08519308,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,960584,149072,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/24/14,136427692,122,0,235,40.56518339,M,PL 22003,-74.11500949,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,952296,145206,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/24/14,136427694,122,0,235,40.56518339,M,PL 22003,-74.11500949,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,F,952296,145206,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/24/14,136427685,122,0,235,40.59845378,M,PL 22003,-74.06524018,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",HISPANIC,F,966133,157313,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/23/14,136409322,123,0,235,40.52443498,M,PL 2211001,-74.1713509,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,936613,130386,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/23/14,136409323,122,0,235,40.58904817,M,PL 2211001,-74.09546407,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,957736,153894,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
25-44,S,4/23/14,136399904,121,0,235,40.62419878,M,PL 22003,-74.14899139,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",UNKNOWN,M,942891,166721,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,4/23/14,136409306,120,0,235,40.63981241,M,PL 2211001,-74.11434181,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,952517,172395,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/23/14,136405858,123,0,117,40.5231763,F,PL 2201601,-74.19950077,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",HISPANIC,M,928786,129944,2014,4,503,F,CPCS-3RD:NARC DRUG INT/SELL   ,CPCS-3         ,0,0,0,0,0,0,0,1,0
25-44,S,4/23/14,136405866,122,0,117,40.58781868,F,PL 2203901,-74.09850825,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",BLACK,M,956890,153447,2014,4,515,F,CSCS-3RD:NARCOTIC DRUG        ,CSCS-3         ,0,0,0,0,0,0,1,0,0
45-64,S,4/23/14,136405860,122,0,235,40.56533412,M,PL 2205001,-74.12571013,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2",WHITE,M,949323,145265,2014,4,508,M,CRIM USE DRUG PAR-2ND:DILUENTS,USE DRUG PARA-2,0,0,0,0,0,0,0,0,0
18-24,S,4/23/14,136409310,120,0,235,40.63981241,M,PL 2211001,-74.11434181,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,952517,172395,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/23/14,136392072,120,0,235,40.62314011,M,PL 2211001,-74.08284714,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961252,166311,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
18-24,S,4/23/14,136409311,120,0,235,40.63981241,M,PL 2211001,-74.11434181,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",HISPANIC,M,952517,172395,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
45-64,S,4/23/14,136409319,120,0,235,40.63725264,M,PL 22003,-74.07664578,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,962978,171451,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/23/14,136399903,121,0,235,40.62419878,M,PL 22003,-74.14899139,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,942891,166721,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
25-44,S,4/23/14,136405868,122,0,235,40.58781868,M,PL 22003,-74.09850825,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,956890,153447,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
18-24,S,4/23/14,136409309,123,0,235,40.52848903,M,PL 2211001,-74.18719979,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,932210,131872,2014,4,567,M,CRIM POSS MARIHUANA-5TH:PUBLIC,POS MARIHUANA-5,1,0,0,0,0,0,0,0,0
45-64,S,4/23/14,136409321,120,0,235,40.63725264,M,PL 22003,-74.07664578,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,962978,171451,2014,4,511,M,CRIM POSS CONTRL SUBST-7TH    ,CPCS-7         ,0,0,0,0,1,0,0,0,0
