"","age_group","arrest_boro","arrest_date","arrest_key","arrest_precinct","jurisdiction_code","ky_cd","latitude","law_cat_cd","law_code","longitude","ofns_desc","pd_cd","pd_desc","perp_race","perp_sex","x_coord_cd","y_coord_cd","year","month"
"9519","18-24","S",2014-02-18,94972273,123,0,235,40.501472193,"M","PL 2200300",-74.245224384,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",916052,122069,2014,2
"9520","25-44","S",2014-02-18,94972280,121,0,235,40.602083602,"M","PL 2200300",-74.167196367,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",937822,158673,2014,2
"9521","18-24","S",2014-02-17,94958800,120,0,235,40.637952028,"M","PL 2214000",-74.07743566,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","WHITE","M",962759,171706,2014,2
"9522","<18","S",2014-02-17,94958802,120,0,235,40.637952028,"M","PL 2214000",-74.07743566,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",962759,171706,2014,2
"9523","18-24","S",2014-02-17,94958789,122,0,117,40.556852661,"F","PL 2200601",-74.154915862,"DANGEROUS DRUGS",510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5","WHITE","M",941203,142188,2014,2
"9524","25-44","S",2014-02-17,94958786,120,0,235,40.637329565,"M","PL 2211001",-74.08055159,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",961894,171480,2014,2
"9525","18-24","S",2014-02-17,94958796,120,0,235,40.614624398,"M","PL 2214000",-74.084716734,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",960730,163209,2014,2
"9526","<18","S",2014-02-17,94958803,120,0,235,40.637952028,"M","PL 2214000",-74.07743566,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",962759,171706,2014,2
"9527","<18","S",2014-02-17,94958804,120,0,235,40.637952028,"M","PL 2214000",-74.07743566,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",962759,171706,2014,2
"9528","18-24","S",2014-02-17,94958799,120,0,235,40.638812184,"M","PL 2214000",-74.087471423,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",959974,172022,2014,2
"9529","25-44","S",2014-02-16,94941151,122,0,235,40.575358456,"M","PL 2200300",-74.097107579,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",957274,148907,2014,2
"9530","25-44","S",2014-02-15,94939702,120,0,235,40.644720944,"M","PL 2200300",-74.07703272,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",962873,174172,2014,2
"9531","45-64","S",2014-02-15,94939710,120,0,235,40.633963439,"M","PL 2211001",-74.085750094,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",960450,170255,2014,2
"9532","25-44","S",2014-02-15,94939693,120,0,235,40.615845825,"M","PL 2214000",-74.084725488,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",960728,163654,2014,2
"9533","25-44","S",2014-02-15,94939701,120,0,235,40.628715975,"M","PL 2200300",-74.119009789,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",951216,168354,2014,2
"9534","18-24","S",2014-02-15,94939705,120,0,235,40.622934398,"M","PL 2211001",-74.078733072,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",962394,166235,2014,2
"9535","25-44","S",2014-02-15,94939712,122,0,117,40.574285688,"F","PL 2201601",-74.105914405,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","F",954827,148519,2014,2
"9536","25-44","S",2014-02-15,94931538,121,0,235,40.630936485,"M","PL 2211001",-74.161745673,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","F",939355,169182,2014,2
"9537","25-44","S",2014-02-15,94939709,120,0,235,40.622934398,"M","PL 2211001",-74.078733072,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",962394,166235,2014,2
"9538","25-44","S",2014-02-15,94939706,122,0,235,40.574285688,"M","PL 2211001",-74.105914405,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",954827,148519,2014,2
"9539","25-44","S",2014-02-15,94937450,121,0,235,40.637609478,"M","PL 2200300",-74.133654174,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",947156,171600,2014,2
"9540","25-44","S",2014-02-15,94939700,120,0,235,40.644720944,"M","PL 2200300",-74.07703272,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",962873,174172,2014,2
"9541","25-44","S",2014-02-15,94939707,122,0,235,40.574285688,"M","PL 2200300",-74.105914405,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",954827,148519,2014,2
"9542","18-24","S",2014-02-14,94929522,122,0,235,40.562364879,"M","PL 2200300",-74.114605147,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",952407,144179,2014,2
"9543","<18","S",2014-02-14,94927064,123,0,235,40.531720471,"M","PL 2200300",-74.202893426,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",927850,133059,2014,2
"9544","18-24","S",2014-02-14,94927060,120,0,235,40.647128347,"M","PL 2205002",-74.088181423,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","BLACK","F",959780,175052,2014,2
"9545","25-44","S",2014-02-14,94929529,121,0,117,40.601691215,"F","PL 2200911",-74.16329534,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","M",938905,158528,2014,2
"9546","25-44","S",2014-02-14,94929523,122,0,235,40.563795999,"M","PL 2200300",-74.138538042,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",945758,144710,2014,2
"9547","18-24","S",2014-02-14,94929524,122,0,235,40.562364879,"M","PL 2200300",-74.114605147,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",952407,144179,2014,2
"9548","25-44","S",2014-02-14,94927058,120,0,117,40.647128347,"F","PL 2201601",-74.088181423,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",959780,175052,2014,2
"9549","25-44","S",2014-02-14,94927061,120,0,235,40.647128347,"M","PL 2205002",-74.088181423,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","WHITE","F",959780,175052,2014,2
"9550","25-44","S",2014-02-14,94929513,120,0,235,40.615778814,"M","PL 2204500",-74.082513835,"DANGEROUS DRUGS",509,"POSSESSION HYPODERMIC INSTRUMENT","WHITE","M",961342,163629,2014,2
"9551","45-64","S",2014-02-14,94927066,123,0,235,40.52128747,"M","PL 2200300",-74.198139134,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","F",929163,129255,2014,2
"9552","45-64","S",2014-02-14,94927069,120,0,235,40.623595801,"M","PL 2200300",-74.082772059,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",961273,166477,2014,2
"9553","25-44","S",2014-02-14,94929518,120,0,117,40.645022746,"F","PL 2201601",-74.077216847,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",962822,174282,2014,2
"9554","25-44","S",2014-02-14,94927059,120,0,235,40.647128347,"M","PL 2205002",-74.088181423,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","BLACK","M",959780,175052,2014,2
"9555","45-64","S",2014-02-14,94927065,123,0,235,40.52128747,"M","PL 2200300",-74.198139134,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",929163,129255,2014,2
"9556","18-24","S",2014-02-14,94923224,120,0,235,40.636560937,"M","PL 2200300",-74.088153047,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",959784,171202,2014,2
"9557","25-44","S",2014-02-13,94915551,122,0,235,40.590350335,"M","PL 2200300",-74.06662567,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","F",965746,154361,2014,2
"9558","25-44","S",2014-02-13,94915547,121,0,235,40.593093173,"M","PL 2211001",-74.160332554,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",939722,155394,2014,2
"9559","18-24","S",2014-02-13,94915553,120,0,235,40.635004785,"M","PL 2211001",-74.076448636,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",963032,170632,2014,2
"9560","25-44","S",2014-02-13,94915552,120,0,235,40.635004785,"M","PL 2211001",-74.076448636,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",963032,170632,2014,2
"9561","18-24","S",2014-02-12,94899343,121,0,235,40.623188378,"M","PL 2211002",-74.149237695,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",942822,166353,2014,2
"9562","45-64","S",2014-02-12,94899342,123,0,235,40.528650958,"M","PL 2200300",-74.216844909,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",923969,131950,2014,2
"9563","45-64","S",2014-02-12,94899341,123,0,235,40.528650958,"M","PL 2200300",-74.216844909,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",923969,131950,2014,2
"9564","18-24","S",2014-02-12,94899339,121,0,235,40.638418826,"M","PL 2204500",-74.131591203,"DANGEROUS DRUGS",509,"POSSESSION HYPODERMIC INSTRUMENT","WHITE","F",947729,171894,2014,2
"9565","18-24","S",2014-02-12,94879608,121,0,235,40.623226819,"M","PL 2211001",-74.149226973,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","F",942825,166367,2014,2
"9566","25-44","S",2014-02-12,94899338,121,0,235,40.638418826,"M","PL 2204500",-74.131591203,"DANGEROUS DRUGS",509,"POSSESSION HYPODERMIC INSTRUMENT","WHITE","M",947729,171894,2014,2
"9567","18-24","S",2014-02-12,94899349,120,0,235,40.64732324,"M","PL 2211001",-74.080686178,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",961860,175121,2014,2
"9568","25-44","S",2014-02-12,94899345,122,0,235,40.574285688,"M","PL 2200300",-74.105914405,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",954827,148519,2014,2
"9569","25-44","S",2014-02-12,94899335,120,0,235,40.636962828,"M","PL 2211001",-74.11755085,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",951625,171358,2014,2
"9570","25-44","S",2014-02-12,94899337,120,0,235,40.639092296,"M","PL 2200300",-74.075660624,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",963252,172121,2014,2
"9571","45-64","S",2014-02-12,94894993,120,0,235,40.6180322,"M","PL 2200300",-74.082639089,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",961308,164450,2014,2
"9572","25-44","S",2014-02-12,94894996,120,0,235,40.639092296,"M","PL 2200300",-74.075660624,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963252,172121,2014,2
"9573","18-24","S",2014-02-12,94899347,120,0,235,40.608394146,"M","PL 2204500",-74.076256095,"DANGEROUS DRUGS",509,"POSSESSION HYPODERMIC INSTRUMENT","WHITE","F",963077,160937,2014,2
"9574","25-44","S",2014-02-12,94899340,120,0,235,40.636818967,"M","PL 2211001",-74.118653127,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","F",951319,171306,2014,2
"9575","25-44","S",2014-02-12,94894991,120,0,235,40.637300275,"M","PL 2200300",-74.11499687,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",952334,171480,2014,2
"9576","18-24","S",2014-02-12,94899344,120,0,117,40.608394146,"F","PL 2201601",-74.076256095,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","HISPANIC","M",963077,160937,2014,2
"9577","25-44","S",2014-02-12,94889130,121,0,235,40.638013312,"M","PL 2200300",-74.133352322,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",947240,171747,2014,2
"9578","25-44","S",2014-02-12,94894992,120,0,235,40.636818967,"M","PL 2211001",-74.118653127,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","F",951319,171306,2014,2
"9579","18-24","S",2014-02-11,94879598,121,0,235,40.610754996,"M","PL 2200300",-74.157065069,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",940641,161827,2014,2
"9580","45-64","S",2014-02-11,94879596,122,0,235,40.580045083,"M","PL 2200300",-74.108011526,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",954247,150618,2014,2
"9581","25-44","S",2014-02-11,94876527,121,0,235,40.637125992,"M","PL 2211500",-74.129203428,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",948391,171422,2014,2
"9582","18-24","S",2014-02-11,94879607,121,0,235,40.589826772,"M","PL 2200300",-74.16427807,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",938624,154206,2014,2
"9583","18-24","S",2014-02-11,94879601,121,0,235,40.610754996,"M","PL 2200300",-74.157065069,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",940641,161827,2014,2
"9584","18-24","S",2014-02-11,94879603,120,0,235,40.610023188,"M","PL 2211001",-74.074151023,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",963662,161530,2014,2
"9585","<18","S",2014-02-11,94879600,122,0,235,40.595898526,"M","PL 2211001",-74.085877649,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",960401,156387,2014,2
"9586","18-24","S",2014-02-11,94876521,120,0,235,40.615214578,"M","PL 2211001",-74.084649048,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",960749,163424,2014,2
"9587","25-44","S",2014-02-11,94879606,121,0,235,40.589826772,"M","PL 2200300",-74.16427807,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",938624,154206,2014,2
"9588","<18","S",2014-02-11,94879604,122,0,235,40.57899156,"M","PL 2211001",-74.08450594,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",960776,150227,2014,2
"9589","25-44","S",2014-02-11,94879599,121,0,235,40.591995072,"M","PL 2200300",-74.16241468,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",939143,154995,2014,2
"9590","18-24","S",2014-02-11,94879597,122,0,235,40.595898526,"M","PL 2211001",-74.085877649,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",960401,156387,2014,2
"9591","25-44","S",2014-02-09,94844163,120,0,235,40.634728823,"M","PL 2211002",-74.108932313,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",954016,170541,2014,2
"9592","25-44","S",2014-02-09,94844162,121,0,117,40.632305325,"F","PL 2201601",-74.160365514,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","HISPANIC","M",939739,169680,2014,2
"9593","18-24","S",2014-02-09,94844166,120,0,235,40.647128347,"M","PL 2211001",-74.088181423,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",959780,175052,2014,2
"9594","25-44","S",2014-02-09,94844160,121,0,235,40.638078183,"M","PL 2204500",-74.131842748,"DANGEROUS DRUGS",509,"POSSESSION HYPODERMIC INSTRUMENT","BLACK","F",947659,171770,2014,2
"9595","18-24","S",2014-02-09,94838331,122,0,235,40.554588083,"M","PL 2200300",-74.150872973,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",942325,141361,2014,2
"9596","<18","S",2014-02-08,94835541,120,0,235,40.636818967,"M","PL 2211001",-74.118653127,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",951319,171306,2014,2
"9597","18-24","S",2014-02-08,94835522,120,0,235,40.634770037,"M","PL 2200300",-74.11453854,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",952460,170558,2014,2
"9598","25-44","S",2014-02-08,94835523,120,0,235,40.634541878,"M","PL 2211001",-74.086698405,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",960187,170466,2014,2
"9599","18-24","S",2014-02-08,94835543,123,0,235,40.545606689,"M","PL 2211001",-74.172567385,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",936290,138100,2014,2
"9600","25-44","S",2014-02-08,94835530,123,0,117,40.551116436,"F","PL 2201601",-74.189411447,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",931613,140117,2014,2
"9601","18-24","S",2014-02-08,94835544,123,0,235,40.545606689,"M","PL 2211001",-74.172567385,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",936290,138100,2014,2
"9602","<18","S",2014-02-08,94835532,123,0,235,40.556427042,"M","PL 2200300",-74.196314436,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",929699,142056,2014,2
"9603","45-64","S",2014-02-08,94835524,121,0,235,40.638984176,"M","PL 2205002",-74.171252305,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","BLACK","M",936722,172119,2014,2
"9604","25-44","S",2014-02-08,94835534,123,0,235,40.540454814,"M","PL 2205002",-74.164998599,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","WHITE","F",938390,136219,2014,2
"9605","45-64","S",2014-02-08,94835525,121,0,235,40.638984176,"M","PL 2205002",-74.171252305,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","BLACK","F",936722,172119,2014,2
"9606","25-44","S",2014-02-08,94832927,120,0,235,40.616238309,"M","PL 2200300",-74.084754802,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","F",960720,163797,2014,2
"9607","18-24","S",2014-02-08,94835533,120,0,235,40.637818717,"M","PL 2211001",-74.087279157,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",960027,171660,2014,2
"9608","25-44","S",2014-02-08,94835535,120,0,235,40.637163266,"M","PL 2211001",-74.086546878,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",960230,171421,2014,2
"9609","25-44","S",2014-02-08,94835528,120,0,235,40.624831949,"M","PL 2200300",-74.081383069,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",961659,166927,2014,2
"9610","18-24","S",2014-02-08,94821832,121,0,235,40.630608767,"M","PL 2211001",-74.143983527,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",944285,169054,2014,2
"9611","25-44","S",2014-02-08,94835539,121,0,235,40.631120101,"M","PL 2200300",-74.138868746,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",945705,169238,2014,2
"9612","25-44","S",2014-02-08,94835526,120,0,235,40.624831949,"M","PL 2200300",-74.081383069,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",961659,166927,2014,2
"9613","18-24","S",2014-02-07,94822183,121,0,235,40.636804421,"M","PL 2200300",-74.136697131,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",946311,171308,2014,2
"9614","25-44","S",2014-02-07,94822182,121,0,235,40.635275318,"M","PL 2211001",-74.162231779,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",939223,170763,2014,2
"9615","45-64","S",2014-02-07,94822184,121,0,235,40.633008026,"M","PL 2211001",-74.160341983,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",939746,169936,2014,2
"9616","45-64","S",2014-02-07,94822190,122,0,235,40.549437184,"M","PL 2200300",-74.160181021,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",939735,139489,2014,2
"9617","25-44","S",2014-02-07,94821833,120,0,235,40.615214578,"M","PL 2211001",-74.084649048,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",960749,163424,2014,2
"9618","18-24","S",2014-02-07,94822189,122,0,235,40.564545141,"M","PL 2211001",-74.131701221,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",947658,144980,2014,2
"9619","18-24","S",2014-02-07,94822275,120,0,235,40.618792931,"M","PL 2214000",-74.082049292,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",961472,164727,2014,2
"9620","25-44","S",2014-02-07,94822188,122,0,235,40.54377552,"M","PL 2200300",-74.163445254,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",938824,137428,2014,2
"9621","25-44","S",2014-02-07,94821819,122,0,235,40.561059825,"M","PL 2200300",-74.151272676,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",942218,143719,2014,2
"9622","45-64","S",2014-02-07,94822269,121,0,235,40.637740285,"M","PL 2200300",-74.132094296,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",947589,171647,2014,2
"9623","25-44","S",2014-02-07,94821485,120,0,235,40.623848889,"M","PL 2211001",-74.081979859,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","HISPANIC","M",961493,166569,2014,2
"9624","18-24","S",2014-02-07,94821150,120,0,117,40.618792931,"F","PL 2201601",-74.082049292,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",961472,164727,2014,2
"9625","25-44","S",2014-02-07,94815233,121,0,235,40.606770966,"M","PL 2200300",-74.16582516,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",938206,160380,2014,2
"9626","25-44","S",2014-02-06,94796729,121,0,235,40.592246986,"M","PL 2205001",-74.160895822,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,POSSESSES OR SELLS 2","WHITE","F",939565,155086,2014,2
"9627","25-44","S",2014-02-06,94805616,121,0,235,40.639789685,"M","PL 2211001",-74.164736174,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",938531,172409,2014,2
"9628","18-24","S",2014-02-06,94802126,122,0,117,40.572108262,"F","PL 2200602",-74.128238966,"DANGEROUS DRUGS",507,"CONTROLLED SUBSTANCE, POSSESSION 5","WHITE","M",948624,147734,2014,2
"9629","25-44","S",2014-02-06,94807884,122,0,235,40.557229551,"M","PL 2200300",-74.150141193,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",942530,142323,2014,2
"9630","18-24","S",2014-02-06,94805607,120,0,235,40.646570434,"M","PL 2214000",-74.089117614,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",959520,174849,2014,2
"9631","18-24","S",2014-02-06,94802125,122,0,235,40.572108262,"M","PL 2200300",-74.128238966,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",948624,147734,2014,2
"9632","25-44","S",2014-02-06,94802113,120,0,117,40.625599044,"F","PL 2201601",-74.083401367,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",961099,167207,2014,2
"9633","25-44","S",2014-02-05,94790425,120,0,235,40.619736041,"M","PL 2200300",-74.083574147,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","HISPANIC","M",961049,165071,2014,2
"9634","45-64","S",2014-02-05,94773888,121,0,235,40.636662316,"M","PL 2200300",-74.131454426,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",947766,171254,2014,2
"9635","45-64","S",2014-02-05,94790436,121,0,235,40.638219346,"M","PL 2200300",-74.133201402,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",947282,171822,2014,2
"9636","18-24","S",2014-02-05,94790420,123,0,235,40.522373753,"M","PL 2200300",-74.216734624,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",923994,129663,2014,2
"9637","18-24","S",2014-02-05,94790433,120,0,235,40.637300275,"M","PL 2211001",-74.11499687,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",952334,171480,2014,2
"9638","18-24","S",2014-02-05,94790432,120,0,235,40.637300275,"M","PL 2211001",-74.11499687,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",952334,171480,2014,2
"9639","25-44","S",2014-02-05,94773887,120,0,235,40.636631522,"M","PL 2200300",-74.08177938,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",961553,171226,2014,2
