PDCODE_VALUE,LAW_NYS,CATEGORY,LIT_LONG,LIT_SHORT
841,PHL2102           ,M,LAB FAIL REPT COMMNCBL DISEASE,COMNCBL DIS VIO
841,PHL2103           ,M,HLTH OFC FAIL REPT COMNCBL DIS,COMNCBL DIS VIO
841,PHL2104           ,M,HLTH DIS FAIL REPT COMMCBL DIS,COMNCBL DIS VIO
841,PHL2105           ,M,ST INST FAIL REPT COMMCBL DIS ,COMNCBL DIS VIO
841,PHL2121           ,M,DISORDERLY DISEASE CARRIER    ,COMNCBL DIS VIO
841,PHL2122           ,M,DISEASE CARRIER EXPOSING SELF ,COMNCBL DIS VIO
841,PHL2123           ,M,UNREPTD COMMUNIC DIS DISCHG   ,COMNCBL DIS VIO
841,PHL2140           ,M,RABIES: DOG AT-LARGE-2ND OFF  ,RABIES VIO     
841,PHL2164           ,M,IMPROPER POLIO PRECAUTIONS    ,POLIO VIO      
841,PHL2227           ,M,OCCUPYNG T B INFECTD PREMISES ,TB CNTRL VIO   
841,PHL2229           ,M,GIVING IMPROPER T B  VACCINE  ,TB CNTRL VIO   
841,PHL2300           ,M,REFUSING V D  EXAMINATION     ,VD VIO         
841,PHL2301           ,M,UNAUTH OPENING V D  RECORDS   ,VD VIO         
841,PHL2305           ,M,NONPHYSICIAN V D  TREATMENT   ,VD VIO         
841,PHL2306           ,M,HLTH OFFCR VIOL CONFDNCE: V D ,VD VIO         
841,PHL2307           ,M,V D  CARRIER HAVNG INTERCOURSE,VD VIO         
841,PHL2308           ,M,OMITNG PREGNANCY BLOOD TEST:VD,VD VIO         
841,PHL2310           ,M,FALSE V D  ADVERTISEMENTS     ,VD VIO         
841,PHL2320           ,M,MAINTAING HOUSE OF PROSTITUTN ,PROSTITN VIO   
841,PHL2323           ,M,CONTEMPT:REMOVAL RESTRNG ORDER,PROSTITN VIO   
841,PHL2327           ,M,CONTEMPT RE:HOUSE OF PROSTITN ,PROSTITN VIO   
841,PHL2330           ,M,ENTERING CLOSED HOUSE OF PROS ,PROSTITN VIO   
841,PHL2333           ,M,ADVANCE FEE: HSE OF PROS PROC ,PROSTITN VIO   
841,PHL2401           ,M,NOT REPORTNG MALIGNANT DISEASE,MAL DIS CNT VIO
841,PHL2402           ,M,DIVLGNG CONFDNTL REPT RE:CANCR,MAL DIS CNT VIO
841,PHL2500-A         ,M,OMITTING PHENYLKETONURIA TEST ,OMIT PKU TEST  
841,PHL2502           ,M,REPTNG CERTN CONDTNS INFANTS  ,VIO INFANT HLTH
841,PHL2560           ,M,UNAUTH PRAC NURSE MIDWIFERY   ,ILL MIDWIFERY  
841,PHL2571           ,M,INST FAILING EXAMINE CHILD    ,CHILD INST VIO 
841,PHL2573           ,M,MD  NOT INSPECT CHILDRNS INST ,CHILD INST VIO 
841,PHL2574           ,M,UNHEALTHFL COND: CHILDRNS INST,CHILD INST VIO 
841,PHL2801-B         ,M,IMP PRACTICES RE HOSP STAFF   ,HOSP VIO       
841,PHL2803-D   07    ,M,PHYSICAL ABUSE/NEGLECT/MISTRET,HOSP VIOL      
841,PHL2804-A         ,M,OP HOME HEALTH AGY W/O CERT   ,HOSP VIO       
841,PHL2805           ,M,OPERATNG HOSPITL W/O CERTFCATE,HOSP VIO       
841,PHL2856           ,M,IMPROPER NURSNG HOME ACTIVITY ,HOSP VIO       
841,PHL2857           ,M,IRREG ACT BY NURSNG HOME OFFCR,HOSP VIO       
841,PHL3120           ,M,BLOOD COLLECTNG W/O LICENSE   ,BLOOD COLL VIO 
841,PHL3200           ,M,UNAUTH POSSESN MICROORGNISMS  ,VIRUS POSS VIO 
841,PHL3201           ,M,UNAUTH MICROORGNSM SALE/DISPSL,ILL SLAE VIRUS 
841,PHL3202           ,M,IMPROPRLY LABELD MICROORGANISM,IMP LABLD VIRUS
841,PHL3304           ,M,MANV SELL POSS PRESC CONT SUBS,CNTRL SUB VIO  
841,PHL3318           ,M,IMP LABELD CONTRL SUBST       ,CONT SUB VIO   
841,PHL3320           ,M,UNAUTH DIST CONTRL SUBST      ,CONT SUB VIO   
841,PHL3329           ,M,IMP CONTRL SUBST RECORD       ,CONT SUB VIO   
841,PHL3332           ,M,VIOL RE NYS PRESCRP           ,PRESCRPTN VIO  
841,PHL3335           ,M,VIOL CONT SUBST PERSCRIPTIONS ,PERSCRIPTN VIOL
841,PHL3335     01    ,M,VIOL GOOD FAITH/PROF PRACTICE ,PERSCRIPTN VIOL
841,PHL3335     02    ,M,FAIL KEEP PROPER PERSCRIP RECS,PERSCRIPTN VIOL
841,PHL3335     03    ,M,PERSCRIBE CONT SUB>MAX AMT ALW,PERSCRIPTN VIOL
841,PHL3350           ,M,UNLAW DISP CONTR SUBS ADDCT   ,CONT SUB VIO   
841,PHL3370           ,M,VIOL RE RECRD/REPT CONTR SUBS ,CONT SUBS VIO  
841,PHL3380           ,M,ILL SALE AND USE TOXIC VAPORS ,ILL USE TOX VAP
841,PHL3380     05    ,M,ILL USE/SALE NITROUS OXIDE    ,NITRS OXIDE VIO
841,PHL3381-A         ,M,ILL DESTRUCTION HYPODERMIC    ,ILL DESTRT HYPO
841,PHL3382           ,M,UNLAW GROW CANNABIS           ,UNL CANNABIS   
841,PHL3383           ,M,IMIT CONTROL SUBS-1ST VIOL    ,IMIT CONTRL SUB
841,PHL3396           ,M,SALE OF TOXIC VAPORS FUMES    ,SALE TOXIC MAT 
841,PHL3397           ,M,OBTAIN CONTRL SUBST FRD/DECEIT,CONT SUB VIO   
841,PHL3397     01    ,M,USE FRD/DECEIT OBTN CONT SUBST,CONT SUB VIOL  
841,PHL3502           ,M,UNLICENSD X-RAY TECHNOLOGY    ,X-RAY VIO      
841,PHL3509           ,M,XRAY TECHNICN FAILNG TO REGSTR,X-RAY VIO      
841,PHL3512           ,M,IMPROPR XRAY TECHNLGY PRACTICE,X-RAY VIO      
841,PHL4102           ,M,IMPROP ACT RE:VITAL STATISTICS,VITAL STATS VIO
841,PHL4130           ,M,FAILURE TO REGISTER A BIRTH   ,VITAL STATS VIO
841,PHL4132           ,M,IMPROPER BIRTH CERTIFICATE    ,VITAL STATS VIO
841,PHL4133           ,M,GIVING FALSE BIRTH INFORMATION,VITAL STATS VIO
841,PHL4134           ,M,IMPROPER BIRTH CERTIFICATE    ,VITAL STATS VIO
841,PHL4135           ,M,IMPROPER BIRTH CERTIFICATE    ,VITAL STATS VIO
841,PHL4135-A         ,M,IMPROPER BIRTH CERTIFICATE    ,VITAL STATS VIO
841,PHL4136           ,M,IMPROPER BIRTH CERTIFICATE    ,VITAL STATS VIO
841,PHL4140           ,M,FAILING TO REGISTER DEATH     ,VITAL STATS VIO
841,PHL4141           ,M,FILING IMPROPER DEATH CERTIFCT,VITAL STATS VIO
841,PHL4141-A         ,M,HOS ADMINSTR:DTH CERTIF DUTIES,VITAL STATS VIO
841,PHL4142           ,M,FUNERAL DIRECTR FAILNG IN DUTY,VITAL STATS VIO
841,PHL4143           ,M,NO DEATH REPT TO HEALTH OFFCR ,VITAL STATS VIO
841,PHL4144           ,M,BURIAL/BODY REMOVL W/O PERMIT ,VITAL STATS VIO
841,PHL4145           ,M,UNAUTH BURIAL BY FUNERL DIRCTR,VITAL STATS VIO
841,PHL4146           ,M,BURIAL IN PROHIBITED CEMETERY ,VITAL STATS VIO
841,PHL4160           ,M,NOT REGISTRNG STILLBORN BIRTH ,VITAL STATS VIO
841,PHL4161           ,M,IMPROPR STILLBORN DEATH CERTIF,VITAL STATS VIO
841,PHL4162           ,M,UNAUTH BURIAL/REMOVL STILLBORN,VITAL STATS VIO
841,PHL4165           ,M,NOT REGISTRNG INSTITUTIONALIZD,VITAL STATS VIO
841,PHL4170           ,M,MALPRACTC VITAL STATISTC RECDS,VITAL STATS VIO
841,PHL4176           ,M,ALTERNG VITAL STATISTIC RECORD,VITAL STATS VIO
841,PHL4200           ,M,IMPROPER BURIAL AFTER DISECTN ,AUTOPSY VIO    
841,PHL4202           ,M,ILL DISPOS OF CREAMATD REMAINS,AUTOPSY VIO    
841,PHL4209           ,M,UNAUTH PERSON PERFRMNG AUTOPSY,AUTOPSY VIO    
841,PHL4210           ,M,UNAUTH DISECTN HUMAN BODY     ,AUTOPSY VIO    
841,PHL4210-A         ,F,UNLAWFUL DISSECTION HUMAN BODY,DISSECT BODY   
841,PHL4211           ,M,MISAPPROPRIATN UNCLMD CADAVER ,AUTOPSY VIO    
841,PHL4212           ,M,IRREG DELIVRY UNCLAIMD CADAVER,AUTOPSY VIO    
841,PHL4214           ,M,UNAUTH  HOSPITAL AUTOPSY      ,AUTOPSY VIO    
841,PHL4215           ,M,IMPROPER BURIAL AFTER DISSECTN,AUTOPSY VIO    
841,PHL4217           ,M,RECEIVING STOLEN HUMAN BODY   ,REC STOLEN BODY
841,PHL4218           ,F,OPENING GRAVES                ,OPENING GRAVES 
841,PHL4219           ,M,ARRESTING/ATTACHING HUMAN BODY,ATTACH HUM BODY
841,PHL4220           ,M,DISTURBING FUNERAL            ,DISTURB FUNRL  
843,AM 353B           ,V,APPROPRIATE SHELTER FOR DOGS  ,ANIMAL VIOLATN 
844,AM 0353-A   01    ,F,AGGRAVATED CRUELTY TO ANIMALS ,ANIMAL CRUELTY 
846,AM 353D           ,V,ANIMAL IN VEHICLE-EXTREME TEMP,ANIMAL VIOLATN 
847,AC 999.99   99    ,F,ADMINISTRATION CODE FELONY    ,AC  FELONY     
847,AM 096-Z-09       ,F,CRIM PROCESNG INEDIBL MEAT    ,MEAT PROCES VIO
847,AM 096-Z-10       ,F,CRIMINAL SALE INEDIBLE MEAT   ,SALE INEDB MEAT
847,AM 096-Z-11       ,F,CRIMNL TRANSPORT INEDIBLE MEAT,PLANT LICNG VIO
847,AM 351            ,F,ANIMAL FIGHTING-FELONY        ,ANIMAL FIGHTING
847,AM 351      02    ,F,PARTICIPATE ANML FIGHT ACTVTYS,ANIMAL FIGHTING
847,AM 351      2A    ,F,FOR GAIN CAUSE ANIMAL TO FIGHT,ANIMAL FIGHTING
847,AM 351      2B    ,F,TRAIN ANIMAL TO FIGHT         ,ANIMAL FIGHTING
847,AM 351      2C    ,F,PERMIT ANIMAL FIGHTING        ,ANIMAL FIGHTING
847,AM 351      2D    ,F,KEEP ANIMAL TO FIGHT ON PREMIS,ANIMAL FIGHTING
847,AM 351      3B    ,M,OWN OR KEEP ANIMAL TO FIGHT   ,ANIMAL FIGHTING
847,AM 351      4B    ,M,ADM FEE/WAGER AT ANIMAL FIGHT ,ANIMAL FIGHTING
847,AM 360            ,F,POISONING ANIMALS             ,ANIMALS VIOL   
847,AM 361            ,F,INTERFERENCE W/ CERTAIN ANIMAL,ANIMALS VIOL   
847,AM 367            ,F,AVOIDING ART 26 PROVISIONS    ,AVOID ART26 PRV
847,AM 378            ,F,UNLAW TAMPER ANIMAL RESEARCH  ,ANIMALS VIOL   
847,BL 0672           ,F,FALS BOOK/REPORT/STATEMENTS   ,FALS BKS/STAT  
847,BL 0672     01    ,F,CORP BNK FALS REPORT TO DECEIV,FALS BKS/STAT  
847,BL 0672     02    ,F,PRIV BNK FALS REPORT TO DECEIV,FALS BKS/STAT  
847,BL 0672     03    ,F,WILFULY OMIT TRUE STATEMENT   ,FALS BKS/STAT  
847,BL 0673           ,F,PRIV/CORP BNK MISUSE FUND/PROP,MISUSE FUNDS   
847,COR0168-F   01A   ,F,SEX OFF FAIL REGISTR-PRIOR OFF,SEX REGIST VIOL
847,COR0168-F   01A   ,F,SEX OFF FAIL REGISTR-1ST OFFNS,SEX REGIST VIOL
847,COR0168-F   01B   ,F,SEX OFF FAIL REGISTR-PRIOR OFF,SEX REGIST VIOL
847,COR0168-F   01B   ,F,SEX OFF FAIL REGISTR-1ST OFFEN,SEX REGIST VIOL
847,COR0168-F   02A   ,F,SEX OFF FAIL VERIFY-PRIOR OFF ,SEX REGIST VIOL
847,COR0168-F   02A   ,F,SEX OFF FAIL VERIFY-1ST OFFENS,SEX REGIST VIOL
847,COR0168-F   02B   ,F,SEX OFF FAIL VERIFY-PRIOR OFF ,SEX REGIST VIOL
847,COR0168-F   02B   ,F,SEX OFF FAIL VERIFY-1ST OFFENS,SEX REGIST VIOL
847,COR0168-F   02B1  ,F,SEX OFF FAIL VERIFY-1ST OFFENS,SEX REGIST VIOL
847,COR0168-F   02B1  ,F,SEX OFF FAIL VERIFY-PRIOR OFF ,SEX REGIST VIOL
847,COR0168-F   02-B2 ,F,LEV 3 SEX OFF-FAIL PROV PHOTO ,SEX REGIST VIOL
847,COR0168-F   02-B2 ,F,LEV 3 SEX OFF-PHOTO VIO-PRIOR ,SEX REGIST VIOL
847,COR0168-F   02-B3 ,F,LEV 1-2 SEX OFFENDR-PHOTO VIOL,SEX REGIST VIOL
847,COR0168-F   02-B3 ,F,LEV 1-2 SEX OFF-PHOTO VIO-PREV,SEX REGIST VIOL
847,COR0168-F   02-C1 ,F,SEX OFF FAIL APPEAR PHOTO-PREV,SEX REGIST VIOL
847,COR0168-F   02-C1 ,F,SEX OFF FAIL APPEAR FOR PHOTO ,SEX REGIST VIOL
847,COR0168-F   03    ,F,LEV 3/SEX PRED-VER 90D-PRIOR  ,SEX REGIST VIOL
847,COR0168-F   03    ,F,LEV 3/SEX PRED-VER 90D-1ST OFF,SEX REGIST VIOL
847,COR0168-F   04    ,F,SEX OFF FAIL REP CHANGE-PRIOR ,SEX REGIST VIOL
847,COR0168-F   04    ,F,SEX OFF FAIL REP CHANGE-1ST OF,SEX REGIST VIOL
847,COR0168-F   06    ,F,NONRES SEX OFF FAIL REG- PRIOR,SEX REGIST VIOL
847,COR0168-F   06    ,F,NONRES SEX OFF FAIL REG-1ST   ,SEX REGIST VIOL
847,COR0168-T         ,F,SEX OFFENDER REG VIOL-1ST OFF ,SEX REGIST VIOL
847,COR0168-T         ,F,SEX OFFENDER REG VIOL-2ND OFF ,SEX REGIST VIOL
847,CPL570.26         ,F,EXTRADITION PROCEDURE VIOL    ,EXTRADTN VIOL  
847,CR 81             ,F,UNLAW THREAT LEGAL ACTION     ,UNLW THRT ACTN 
847,CR 82             ,F,UNLAW  CAUSING OF PAYMENT     ,UNLAW CAUS PYMT
847,ECL09-1105        ,F,WILLFULLY SETS FOREST FIRE    ,LND/FOREST VIO 
847,ECL09-1105  01    ,F,WILLFULLY SETS FOREST FIRES   ,LND/FOREST VIO 
847,ECL11-0515        ,F,SALE WILDLF W/O LIC VAL >$1500,SALE WILDLF-FEL
847,ECL11-0536        ,F,SALE WILD ANIMAL VALUE > $1500,SALE WILD ANIML
847,ECL11-0536  01    ,F,SALE WILD ANIML:VAL GRTR $1500,SALE WILD ANIML
847,ECL11-0917        ,M,SALE WILD GAME VALUE < $1500  ,SALE WILD GAME 
847,ECL11-1009        ,V,SALE RAPTORS VALUE < $250     ,SALE RAPTORS-V 
847,ECL11-1107        ,M,SALE TRAPPED WILDLF VAL >$250 ,TRAPPING VIOL  
847,ECL11-1315        ,M,ILL SALE BAITFISH VALUE >$250 ,FISHING VIOL   
847,ECL11-1319        ,M,ILL SALE OF FISH VALUE >$250  ,FISHING VIOL   
847,ECL11-1521        ,V,SALE STRIPED BASS VAL <$250   ,COMM FISH VIOL 
847,ECL11-1723        ,F,SALE GAME W/O TAG VALUE >$1500,SALE GM W/O TAG
847,ECL11-1727        ,M,SALE UNLAB HAT TROUT VAL >$250,UNLABLELED SALE
847,ECL11-1728        ,M,SALE LIVE BIRDS VALUE >$250   ,SALE LIVE BIRDS
847,ECL11-1731        ,V,ILL PLUMAGE FLY TYING <$250   ,SALE OF PLUMAGE
847,ECL13-0329        ,F,PROHIB ACT LOBSTERS E FE;     ,SHELLFISH VIOL 
847,ECL17-0501        ,F,VIOL POLLUTION STD W/PREV CONV,POLLUTION FEL  
847,ECL17-0503        ,F,POLLUTE MARINE DIST W/PRV CONV,POLLUTION VIOL 
847,ECL17-0503  01    ,F,POL MAR DIST-LIQ-W/PREV CONV  ,POLLUTION VIOL 
847,ECL17-0503  02    ,M,POL MAR DIST-SOLID- 1ST OFF   ,POLLUTION VIOL 
847,ECL17-0505        ,M,FAIL OBTAIN SPDES PMT 1ST OFF ,NO SPDES PERMIT
847,ECL17-0507        ,F,MDFY DISCHG W/O PMT PREV CONV ,NO SPDES PERMIT
847,ECL17-0511        ,F,DIS WASTE IN VIO REGS-PRV CONV,POLLUTION VIOL 
847,ECL17-1009        ,M,REGIS VIO-PETRO STRGE-1ST OFF ,PETRO STRGE VIO
847,ECL17-1009  02    ,F,PETRO STRGE-FAIL REG-PRV CONV ,PETRO STRGE VIO
847,ECL17-1009  03    ,M,FAIL NTFY-ALTER TANK-1ST OFF  ,PETRO STRGE VIO
847,ECL17-1011        ,F,PETRO STRGE-RECDS VIO-PRV CONV,PETRO STRGE VIO
847,ECL17-1011  01    ,M,FAIL PRVD ACCS RECDS-1ST OFF  ,PETRO STRGE VIO
847,ECL17-1011  02    ,M,FAIL PRVD ACCS FCLITY-1ST OFF ,PETRO STRGE VIO
847,ECL17-1015  03    ,M,ILL CONST/OPER PETRO STOR FAC ,PETRO STRGE VIO
847,ECL19-0304        ,M,VIOL BURN HAZ WASTES 1ST OFF  ,AIR POLUTN VIOL
847,ECL27-0905  F0    ,F,UNSPECD MANIFEST VIL PRV CONV ,HAZ WASTE VIOL 
847,ECL27-0905  F1    ,F,HAZ WSTE IMPR MANIFST PRV CONV,HAZ WASTE VIOL 
847,ECL27-0905  F2    ,F,HAZ WSTE FL CRY MNFST-PRV CONV,HAZ WASTE VIOL 
847,ECL27-0905  F3    ,F,HAZ WSTE FL MTN MNFST-PRV CONV,HAZ WASTE VIOL 
847,ECL27-0909  06    ,F,TRANS FOOD HAZ WST VEH 2ND OFF,HAZ WASTE VIOL 
847,ECL27-0913        ,F,PROC HAZ WST W/O PMT PRV CONV ,HAZ WASTE VIOL 
847,ECL27-0913  01    ,F,STR/TRT/DSPS W/O PMT PRV CONV ,HAZ WASTE VIOL 
847,ECL27-0913  02    ,F,TRNS HAZ WSTE W/O PMT PRV CONV,HAZ WASTE VIOL 
847,ECL27-0914        ,F,UNAUTH HAZ WASTE TRNS PRV CONV,HAZ WASTE VIOL 
847,ECL27-0914  01    ,F,UNAUTH POSS HAZ WASTE PRV CONV,HAZ WASTE VIOL 
847,ECL27-0914  02    ,F,UNAUTH DSPL HAZ WASTE PRV CONV,HAZ WASTE VIOL 
847,ECL27-0914  03    ,F,UNAUTH DEAL HAZ WASTE PRV CONV,HAZ WASTE VIOL 
847,ECL27-0915        ,F,REF ACCESS REC/PREM-HAZ WASTE ,HAZARD WSTE VIO
847,ECL27-0922        ,M,PROH USE HAZ WASTE OIL 1ST OFF,WASTE OIL USE  
847,ECL27-0923        ,M,HAZ WASTE ASSESMENT VIOL      ,HAZ WASTE VIOL 
847,ECL27-1105  01    ,F,OPER HAZ WASTE FAC W/O CERT 2 ,HAZARD WSTE VIO
847,ECL27-1309  01    ,M,REFUSE ACCESS TO REC-HAZ WASTE,HAZARD WSTE VIO
847,ECL40-0107  02    ,F,FAIL REG STORAGE FAC PRV CONV ,HAZ WASTE VIOL 
847,ECL40-0109  02    ,M,FAIL PROVIDE ACC STOR FAC 1ST ,HAZ WASTE VIOL 
847,ECL40-0111  02    ,M,OPER FAC-HAZ WASTE REL 1ST OFF,HAZ WASTE VIOL 
847,ECL40-0111  03    ,M,FAIL NOTIFY HAZ REL 1ST OFF   ,HAZ WASTE VIOL 
847,ECL40-0115  01    ,F,SALE HAZ SUB VIOL PRV CONV    ,HAZ WAST VIOL  
847,ECL40-0115  02    ,M,DELIVER HAZ SUB VIOL 1ST OFF  ,HAZ WASTE VIOL 
847,ECL40-0117        ,M,UNLAW OPER/MAIN/CLOSE FAC 1ST ,HAZ WASTE VIOL 
847,ECL71-0924        ,F,ILL COMM PROB SPECIES > $1000 ,ILL COMM >$1000
847,ECL71-0924  03    ,F,ILL COMM PROB SPECIES > $1000 ,ILL COMM >$1000
847,ECL71-1933        ,F,VIOL WATER POLUT REGS 2ND OFF ,WATER POLUT 2ND
847,ECL71-1933  04B   ,F,INTRO HAZ SUB INTO SEWER SYS  ,HAZARD WSTE VIO
847,ECL71-1933  05    ,F,VIOL WATER POLUT REGULATIONS  ,WATER POLLUTION
847,ECL71-1933  07    ,F,FALSE STATEMNT ON REC/HAZ WST ,HAZARD WSTE VIO
847,ECL71-2705        ,F,UNSPC HZD WST REG VIO-PRV CONV,HAZARD WSTE VIO
847,ECL71-2705  02    ,M,UNSPC HZD WSTE REG VIO 1ST OFF,HAZARD WSTE VIO
847,ECL71-2707        ,F,UNLAW POSS HAZARDOUS WASTE 2ND,POS HAZ WASTE-2
847,ECL71-2707  01    ,F,UNAUTH POSS HAZARD WASTE 2ND  ,POS HAZ WASTE-2
847,ECL71-2707  02    ,F,RECKLESS POSS HAZARD WASTE 2ND,POS HAZ WASTE-2
847,ECL71-2709        ,F,UNLAW POSS HAZARDOUS WASTE 1ST,POS HAZ WASTE-1
847,ECL71-2709  01    ,F,UNAUTH POSS ACUTE HAZARD WASTE,POS HAZ WASTE  
847,ECL71-2709  02    ,F,UNAUTH POSS HAZARD WASTE 1ST  ,POS HAZ WASTE-1
847,ECL71-2709  03    ,F,RECKLESS POSS HAZARD WASTE 1ST,POS HAZ WASTE-1
847,ECL71-2712        ,F,ENDNGR PUB HLTH/SFTY/ENVRT 3HD,DISP HAZ WSTE 3
847,ECL71-2712  01    ,F,RECKLESS RELEASE ACUTE HAZ SUB,DISP HAZ WSTE 3
847,ECL71-2712  02    ,F,RKLS REL 100G/1000LB HAZ WASTE,DISP HAZ WSTE 3
847,ECL71-2712  03    ,F,VIO 71-2712 SUB 2 W/RISK INJRY,DISP HAZ WSTE 3
847,ECL71-2712  04    ,F,KNWGLY REL 100G/1000LB HAZ WST,DISP HAZ WSTE 3
847,ECL71-2713        ,F,ENDNGR PUB HLTH/SFTY/ENVRT 2ND,DISP HAZ WSTE 2
847,ECL71-2713  01    ,F,KNWG REL HAZ SUB-CAUSES INJURY,DISP HAZ WSTE 2
847,ECL71-2713  02    ,F,KNWG REL ACUTE HAZ SUB/37-0103,DISP HAZ WSTE 2
847,ECL71-2713  03    ,F,REL 1500GL/15000LB HAZ SUB    ,DISP HAZ WSTE 2
847,ECL71-2713  04    ,F,RCKLS REL HAZ SUB-CAUSE INJURY,DISP HAZ WSTE 2
847,ECL71-2713  05    ,F,REL 100GL/1000LB HAZ SUB-WATER,DISP HAZ WSTE 2
847,ECL71-2713  06    ,F,REL HAZ SUB INTO WATER SUPPLY ,DISP HAZ WSTE 2
847,ECL71-2714        ,F,ENDNGR PUB HLTH/SFTY/ENVRT 1ST,DISP HAZ WSTE 1
847,ECL71-2714  01    ,F,INTNL REL ACUTE SUB-RISK INJRY,DISP HAZ WSTE 1
847,ECL71-2714  02    ,F,INTNL REL ACUTE SUB-CAUSE INJY,DISP HAZ WSTE 1
847,ECL71-2717        ,F,UNLAW DEAL HAZARD WASTE 1ST   ,DEAL HAZ WASTE1
847,ECL71-2717  01    ,F,UNAUTH REMOVAL HAZARD WASTE   ,REM HAZ WASTE-1
847,ECL71-2717  02    ,F,RECEIVE BENEFIT-HAZARD WASTE  ,HAZ WASTE VIO-1
847,ECL71-2717  03    ,F,CONFER BENEFIT-HAZARD WASTE   ,HAZ WASTE VIO-1
847,ECL71-4404        ,F,UNLAW POSS MEDICAL WASTE 1ST  ,MED WASTE VIOL 
847,ECL71-4404  01    ,F,KNOW POS 300 GAL/3000# MED WST,MED WASTE VIOL 
847,ECL71-4404  02    ,F,RECK POS 500 GAL/5000# MED WST,MED WASTE VIOL 
847,ECL71-4407        ,F,UNLAW RELEASE MED WASTE 2ND   ,MED WASTE VIOL 
847,ECL71-4407  01    ,F,REL MED WASTE RISK DISEASE/INJ,MED WASTE VIOL 
847,ECL71-4407  02    ,F,REL MED WASTE 500 GAL/5000 LBS,MED WASTE VIOL 
847,ECL71-4408        ,F,UNLAW RELEASE MED WAST 1ST    ,MED WASTE VIOL 
847,ECL71-4408  01    ,F,REL MED WST RISK SER INJ/DEATH,MED WASTE VIOL 
847,ECL71-4408  02    ,F,REL MED WASTE 1000 GAL/10000# ,MED WASTE VIOL 
847,ECL71-4409        ,F,UNLAW DEALING IN MEDICAL WASTE,MED WAST VIOL  
847,ECL71-4409  01    ,F,TRANS REG MED WASTE/UNLAW REL ,MED WASTE VIOL 
847,ECL71-4409  02    ,F,PROFIT TRAN/STOR REG MED WASTE,MED WASTE VIOL 
847,ECL71-4409  03    ,F,BRIBE TRAN/STOR REG MED WASTE ,MED WASTE VIOL 
847,ECLS-3722   00A   ,F,GENRAL REQMT GENRATOR PRV CONV,HAZ WASTE VIOL 
847,ECLS-3722   00B   ,F,MANFST REQMT GENRATOR PRV CONV,HAZ WASTE VIOL 
847,ECLS-3722   00C   ,F,RECRDS REQMT GENRATOR PRV CONV,HAZ WASTE VIOL 
847,ECLS-3723   00A   ,F,GENRAL REQMT TRNSPRTR PRV CONV,HAZ WASTE VIOL 
847,ECLS-3723   00B   ,F,MANFST REQMT TRNSPRTR PRV CONV,HAZ WASTE VIOL 
847,ECLS-3723   00C   ,F,RECRDS REQMT TRNSPRTR PRV CONV,HAZ WASTE VIOL 
847,ECLS-3723   00D   ,F,HAZARD WASTE DISCHARG PRV CONV,HAZ WASTE VIOL 
847,ECLS-3724   00A   ,F,GENRL REQMT T/S/D FAC PRV CONV,HAZ WASTE VIOL 
847,ECLS-3724   00B   ,F,MANFST REQMT T/S/D FAC PRV CVN,HAZ WASTE VIOL 
847,ECLS-3724   00C   ,F,UNMANIFSTD SHPMT TSDF PRV CONV,HAZ WASTE VIOL 
847,ECLS-3724   00D   ,F,RECORDS REQMT TSDF PRV CONV   ,HAZ WASTE VIOL 
847,ECLS-3724   00F   ,F,ILL ACPT HAZ WST TSDF PRV CONV,HAZ WASTE VIOL 
847,ECLS-3725   00A   ,F,APPLBILTY INTL SHPMTS PRV CONV,HAZ WASTE VIOL 
847,ECLS-3725   00B   ,F,SPC GNTR REQ INTL SHP PRV CONV,HAZ WASTE VIOL 
847,ECLS-3725   00C   ,F,SPC TRPT REQ INTL SHP 1ST OFF ,HAZ WASTE VIOL 
847,ECLS-3725   00D   ,F,SPC FCLY REQ INTL SHP PRV CONV,HAZ WASTE VIOL 
847,ECLS-3725   00E   ,F,SPC REQ IMPRT HAZ WST PRV CONV,HAZ WASTE VIOL 
847,ECLS-3726   00B   ,F,SPC GNTR REQ INTR SHP PRV CONV,HAZ WASTE VIOL 
847,ECLS-3727   00B   ,F,SPC GNTR TRNSPRT REQ PRV CONV ,HAZ WASTE VIOL 
847,ECLS-3727   00C   ,F,SPC TRNSPORTER REQMTS PRV CONV,HAZ WASTE VIOL 
847,ECLS-3727   00D   ,F,SPEC FAICILITY REQMTS PRV CONV,HAZ WASTE VIOL 
847,ECLS-3731   02    ,F,HWMF-REQMT FOR PERMIT-PRV CONV,HAZ WASTE VIOL 
847,ECLS-3731   03    ,F,HWMF-INTERIM STAT VIO PRV CONV,HAZ WASTE VIOL 
847,ECLS-3731   04    ,F,HWMF-PMT APPLIC REQMT-PRV CONV,HAZ WASTE VIOL 
847,ECLS-3731   05    ,F,HWMF-CONTNT PMT APLIC PRV CONV,HAZ WASTE VIOL 
847,ECLS-3731   06    ,F,HWMF-PMT CONDTNS VIOL-PRV CONV,HAZ WASTE VIOL 
847,ECLS-3731   07    ,F,HWMF-PMT MODIFTN VIOL PRV CONV,HAS WASTE VIOL 
847,ECLS-3731   08    ,F,HWMF-PMT EXPIRATN VIO PRV CONV,HAZ WASTE VIOL 
847,ECLS-3731   09    ,F,HWMF-SPECIAL PMT VIOL-PRV CONV,HAZ WASTE VIOL 
