,X,age_group,arrest_boro,arrest_date,arrest_key,arrest_precinct,jurisdiction_code,ky_cd,latitude,law_cat_cd,law_code,longitude,ofns_desc,pd_cd,pd_desc,perp_race,perp_sex,x_coord_cd,y_coord_cd,year,month,Marijuana,Sale,Intent,School
6921,6921,18-24,S,11/25/14,139829676,120,0,235,40.6366751,M,PL 2211001,-74.1197518,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,951014,171254,2014,11,1,0,0,0
6922,6922,25-44,S,11/24/14,139808443,120,0,117,40.62559904,F,PL 2203901,-74.08340137,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,961099,167207,2014,11,0,1,0,0
6923,6923,25-44,S,11/24/14,139808452,121,0,235,40.62638425,M,PL 2200300,-74.13281753,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,947382,167510,2014,11,0,0,0,0
6924,6924,25-44,S,11/24/14,139808451,120,0,235,40.64502275,M,PL 2200300,-74.07721685,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,962822,174282,2014,11,0,0,0,0
6925,6925,<18,S,11/24/14,139802011,120,2,235,40.6214156,M,PL 2211001,-74.08007851,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,962020,165682,2014,11,1,0,0,0
6926,6926,18-24,S,11/23/14,139788258,121,0,235,40.62479653,M,PL 2211001,-74.16357882,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,938842,166946,2014,11,1,0,0,0
6927,6927,25-44,S,11/23/14,139785595,120,0,235,40.62384889,M,PL 2211001,-74.08197986,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,961493,166569,2014,11,1,0,0,0
6928,6928,18-24,S,11/23/14,139788259,121,0,235,40.62479653,M,PL 2211001,-74.16357882,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,938842,166946,2014,11,1,0,0,0
6929,6929,25-44,S,11/22/14,139785591,121,0,235,40.62322682,M,PL 2205002,-74.14922697,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",BLACK,M,942825,166367,2014,11,0,0,1,0
6930,6930,<18,S,11/22/14,139785587,121,0,235,40.61734297,M,PL 2200300,-74.16837642,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,937505,164233,2014,11,0,0,0,0
6931,6931,25-44,S,11/22/14,139783261,122,0,235,40.57246578,M,PL 2200300,-74.09337782,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,958309,147852,2014,11,0,0,0,0
6932,6932,25-44,S,11/22/14,139785592,120,0,235,40.61342273,M,PL 2200300,-74.11828738,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,951409,162782,2014,11,0,0,0,0
6933,6933,25-44,S,11/21/14,139775116,122,0,235,40.5975849,M,PL 2200300,-74.06787521,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,965401,156997,2014,11,0,0,0,0
6934,6934,18-24,S,11/21/14,139775113,121,0,235,40.63427568,M,PL 2200300,-74.14408511,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,944259,170390,2014,11,0,0,0,0
6935,6935,25-44,S,11/21/14,139775115,122,0,235,40.5975849,M,PL 2200300,-74.06787521,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,965401,156997,2014,11,0,0,0,0
6936,6936,25-44,S,11/21/14,139775117,120,0,235,40.61477214,M,PL 2200300,-74.06901286,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,965090,163259,2014,11,0,0,0,0
6937,6937,18-24,S,11/21/14,139779049,121,0,235,40.63841883,M,PL 2200300,-74.1315912,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,F,947729,171894,2014,11,0,0,0,0
6938,6938,18-24,S,11/20/14,139759042,121,0,235,40.63898418,M,PL 2204500,-74.17125231,DANGEROUS DRUGS,509,POSSESSION HYPODERMIC INSTRUMENT,WHITE,M,936722,172119,2014,11,0,0,0,0
6939,6939,25-44,S,11/19/14,139740093,122,0,235,40.59597442,M,PL 2200300,-74.08714884,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,960048,156415,2014,11,0,0,0,0
6940,6940,18-24,S,11/19/14,139730879,122,0,235,40.54884404,M,PL 2200300,-74.16425647,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,938602,139275,2014,11,0,0,0,0
6941,6941,18-24,S,11/19/14,139740087,120,0,235,40.64102756,M,PL 2200300,-74.07944985,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,962201,172827,2014,11,0,0,0,0
6942,6942,25-44,S,11/19/14,139740091,120,0,235,40.64075492,M,PL 2200300,-74.07674709,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,962951,172727,2014,11,0,0,0,0
6943,6943,25-44,S,11/19/14,139736775,122,0,117,40.59628493,F,PL 2201601,-74.06604465,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,F,965909,156523,2014,11,0,0,1,0
6944,6944,25-44,S,11/19/14,139740079,121,0,235,40.62111919,M,PL 2200300,-74.1687966,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,937391,165609,2014,11,0,0,0,0
6945,6945,25-44,S,11/19/14,139740084,121,0,235,40.59129688,M,PL 2200300,-74.16118518,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,939484,154740,2014,11,0,0,0,0
6946,6946,45-64,S,11/19/14,139740090,122,0,117,40.59501725,F,PL 2203901,-74.08614297,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,960327,156066,2014,11,0,1,0,0
6947,6947,25-44,S,11/19/14,139740089,120,0,235,40.6390923,M,PL 2214000,-74.07566062,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",WHITE HISPANIC,M,963252,172121,2014,11,1,1,0,0
6948,6948,25-44,S,11/19/14,139740088,122,0,235,40.59501725,M,PL 2200300,-74.08614297,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,F,960327,156066,2014,11,0,0,0,0
6949,6949,25-44,S,11/19/14,139740092,120,0,235,40.6390644,M,PL 2200300,-74.07634159,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,963063,172111,2014,11,0,0,0,0
6950,6950,45-64,S,11/19/14,139740076,121,0,235,40.63675462,M,PL 2200300,-74.13470815,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,946863,171289,2014,11,0,0,0,0
6951,6951,25-44,S,11/19/14,139740085,121,0,235,40.59129688,M,PL 2200300,-74.16118518,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,939484,154740,2014,11,0,0,0,0
6952,6952,25-44,S,11/19/14,139740078,121,0,235,40.63675462,M,PL 2200300,-74.13470815,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,946863,171289,2014,11,0,0,0,0
6953,6953,25-44,S,11/19/14,139740080,123,0,117,40.55111644,F,PL 2201601,-74.18941145,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,931613,140117,2014,11,0,0,1,0
6954,6954,45-64,S,11/18/14,139722161,121,0,235,40.59463772,M,PL 2200300,-74.15891756,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,940116,155956,2014,11,0,0,0,0
6955,6955,25-44,S,11/18/14,139722168,122,0,235,40.59775109,M,PL 2214000,-74.08236912,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",WHITE HISPANIC,M,961376,157061,2014,11,1,1,0,0
6956,6956,25-44,S,11/18/14,139722159,121,0,235,40.63898418,M,PL 2200300,-74.17125231,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,936722,172119,2014,11,0,0,0,0
6957,6957,25-44,S,11/18/14,139718487,120,0,235,40.62559904,M,PL 2214000,-74.08340137,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,961099,167207,2014,11,1,1,0,0
6958,6958,25-44,S,11/18/14,139722160,123,0,235,40.5491005,M,PL 2200300,-74.22083704,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,922878,139403,2014,11,0,0,0,0
6959,6959,18-24,S,11/18/14,139718488,120,0,117,40.64298157,F,PL 2201601,-74.07580557,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,963213,173538,2014,11,0,0,1,0
6960,6960,<18,S,11/16/14,139687575,120,0,235,40.63681897,M,PL 2211001,-74.11865313,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,951319,171306,2014,11,1,0,0,0
6961,6961,25-44,S,11/16/14,139687574,123,0,117,40.54833656,F,PL 2201601,-74.19396978,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,930344,139107,2014,11,0,0,1,0
6962,6962,25-44,S,11/16/14,139681036,123,0,235,40.51377024,M,PL 2211001,-74.24721875,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,915510,126551,2014,11,1,0,0,0
6963,6963,25-44,S,11/15/14,139675750,120,0,235,40.61350836,M,PL 2211001,-74.08693041,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,960115,162803,2014,11,1,0,0,0
6964,6964,25-44,S,11/15/14,139678247,120,0,235,40.64502275,M,PL 2214000,-74.07721685,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,962822,174282,2014,11,1,1,0,0
6965,6965,25-44,S,11/15/14,139678239,122,0,235,40.57307149,M,PL 2200300,-74.12593707,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,949264,148084,2014,11,0,0,0,0
6966,6966,25-44,S,11/15/14,139678251,120,0,235,40.62384889,M,PL 2200300,-74.08197986,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,961493,166569,2014,11,0,0,0,0
6967,6967,25-44,S,11/15/14,139678246,120,0,235,40.64502275,M,PL 2214000,-74.07721685,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",BLACK,M,962822,174282,2014,11,1,1,0,0
6968,6968,45-64,S,11/15/14,139678243,120,0,235,40.63441147,M,PL 2211001,-74.1189623,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",BLACK,M,951232,170429,2014,11,1,0,0,0
6969,6969,25-44,S,11/15/14,139678244,122,0,235,40.57307149,M,PL 2200300,-74.12593707,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,949264,148084,2014,11,0,0,0,0
6970,6970,25-44,S,11/15/14,139678234,121,0,235,40.63495596,M,PL 2200300,-74.15699593,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,940676,170644,2014,11,0,0,0,0
6971,6971,25-44,S,11/15/14,139678232,121,0,235,40.63495596,M,PL 2200300,-74.15699593,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,940676,170644,2014,11,0,0,0,0
6972,6972,25-44,S,11/15/14,139678245,122,0,235,40.57307149,M,PL 2200300,-74.12593707,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,949264,148084,2014,11,0,0,0,0
6973,6973,18-24,S,11/14/14,139667724,123,0,235,40.55535843,M,PL 2200300,-74.18184471,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,933719,141658,2014,11,0,0,0,0
6974,6974,25-44,S,11/14/14,139667731,121,0,117,40.62322682,F,PL 2201601,-74.14922697,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,942825,166367,2014,11,0,0,1,0
6975,6975,25-44,S,11/14/14,139667715,121,0,117,40.62322682,F,PL 2212500,-74.14922697,DANGEROUS DRUGS,568,"MARIJUANA, POSSESSION 1, 2 & 3",WHITE,M,942825,166367,2014,11,1,0,0,0
6976,6976,18-24,S,11/14/14,139667726,123,0,235,40.55535843,M,PL 2200300,-74.18184471,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,933719,141658,2014,11,0,0,0,0
6977,6977,45-64,S,11/14/14,139667721,120,0,235,40.63959987,M,PL 2200300,-74.07597828,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,963164,172306,2014,11,0,0,0,0
6978,6978,25-44,S,11/14/14,139667725,120,0,235,40.63953643,M,PL 2200300,-74.07645023,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,963033,172283,2014,11,0,0,0,0
6979,6979,25-44,S,11/14/14,139667728,121,0,235,40.63808589,M,PL 2211002,-74.16229987,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,939206,171787,2014,11,1,0,0,0
6980,6980,18-24,S,11/14/14,139667722,122,0,235,40.57527106,M,PL 2205002,-74.12504129,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",WHITE HISPANIC,M,949514,148885,2014,11,0,0,1,0
6981,6981,18-24,S,11/13/14,139650727,123,0,235,40.5505822,M,PL 2200300,-74.16757487,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,937681,139910,2014,11,0,0,0,0
6982,6982,45-64,S,11/13/14,139650730,120,0,235,40.63878967,M,PL 2200300,-74.08819923,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,959772,172014,2014,11,0,0,0,0
6983,6983,<18,S,11/13/14,139650731,120,0,235,40.62411794,M,PL 2211500,-74.13204212,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",ASIAN/PAC.ISL,M,947596,166684,2014,11,1,0,0,0
6984,6984,25-44,S,11/13/14,139650728,123,0,235,40.55698102,M,PL 2200300,-74.16900162,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,937289,142242,2014,11,0,0,0,0
6985,6985,45-64,S,11/13/14,139650732,120,0,235,40.61372822,M,PL 2200300,-74.06586381,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK HISPANIC,M,965964,162878,2014,11,0,0,0,0
6986,6986,25-44,S,11/13/14,139650729,123,0,117,40.55557328,F,PL 2201601,-74.1742773,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,935822,141732,2014,11,0,0,1,0
6987,6987,25-44,S,11/13/14,139641662,121,0,235,40.59309317,M,PL 2200300,-74.16033255,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,939722,155394,2014,11,0,0,0,0
6988,6988,25-44,S,11/13/14,139650726,123,0,235,40.5505822,M,PL 2200300,-74.16757487,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,937681,139910,2014,11,0,0,0,0
6989,6989,25-44,S,11/13/14,139650734,120,0,235,40.61372822,M,PL 2200300,-74.06586381,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,965964,162878,2014,11,0,0,0,0
6990,6990,25-44,S,11/13/14,139650725,121,0,117,40.63603266,F,PL 2201601,-74.13477155,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,946845,171026,2014,11,0,0,1,0
6991,6991,25-44,S,11/13/14,139650715,121,0,117,40.60323936,F,PL 2203901,-74.13812292,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE HISPANIC,M,945896,159080,2014,11,0,1,0,0
6992,6992,25-44,S,11/13/14,139647122,120,0,235,40.63476317,M,PL 2200300,-74.11316221,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,952842,170555,2014,11,0,0,0,0
6993,6993,25-44,S,11/12/14,139622026,121,0,235,40.62322682,M,PL 2200300,-74.14922697,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,942825,166367,2014,11,0,0,0,0
6994,6994,25-44,S,11/12/14,139627936,121,0,235,40.63546201,M,PL 2205002,-74.16023979,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",WHITE,F,939776,170830,2014,11,0,0,1,0
6995,6995,25-44,S,11/12/14,139627953,120,0,117,40.6300968,F,PL 2201601,-74.12900608,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,948442,168861,2014,11,0,0,1,0
6996,6996,18-24,S,11/12/14,139631672,123,0,235,40.53467278,M,PL 2211001,-74.21701195,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,923928,134144,2014,11,1,0,0,0
6997,6997,45-64,S,11/12/14,139631671,122,0,117,40.58681419,F,PL 2200601,-74.09174173,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE HISPANIC,M,958769,153079,2014,11,0,0,1,0
6998,6998,45-64,S,11/12/14,139631670,120,0,235,40.63959987,M,PL 2200300,-74.07597828,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,M,963164,172306,2014,11,0,0,0,0
6999,6999,25-44,S,11/12/14,139631667,122,0,235,40.55866229,M,PL 2200300,-74.11717196,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,951692,142831,2014,11,0,0,0,0
7000,7000,25-44,S,11/12/14,139627937,121,0,235,40.63470143,M,PL 2205002,-74.16623324,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",BLACK,M,938112,170556,2014,11,0,0,1,0
7001,7001,25-44,S,11/12/14,139627935,121,0,235,40.63546201,M,PL 2205002,-74.16023979,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",BLACK,M,939776,170830,2014,11,0,0,1,0
7002,7002,25-44,S,11/12/14,139631668,122,0,235,40.57409282,M,PL 2200300,-74.09073435,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,959044,148444,2014,11,0,0,0,0
7003,7003,18-24,S,11/11/14,139617649,121,0,235,40.58566048,M,PL 2214000,-74.1601599,DANGEROUS DRUGS,569,"MARIJUANA, SALE 4 & 5",WHITE,M,939765,152686,2014,11,1,1,0,0
7004,7004,<18,S,11/11/14,139617646,121,0,235,40.62318838,M,PL 2211001,-74.1492377,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,F,942822,166353,2014,11,1,0,0,0
7005,7005,25-44,S,11/11/14,139617648,121,0,235,40.61557299,M,PL 2200300,-74.15642446,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,940822,163582,2014,11,0,0,0,0
7006,7006,25-44,S,11/11/14,139617647,121,0,235,40.61557299,M,PL 2200300,-74.15642446,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,940822,163582,2014,11,0,0,0,0
7007,7007,18-24,S,11/11/14,139617652,122,0,235,40.59618695,M,PL 2200300,-74.06457181,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,966318,156487,2014,11,0,0,0,0
7008,7008,18-24,S,11/11/14,139617654,120,0,235,40.63520306,M,PL 2200300,-74.07546886,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,963304,170704,2014,11,0,0,0,0
7009,7009,25-44,S,11/11/14,139617653,122,0,235,40.57766613,M,PL 2200300,-74.09466664,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,957953,149747,2014,11,0,0,0,0
7010,7010,25-44,S,11/11/14,139617651,122,0,235,40.5917166,M,PL 2200300,-74.06773602,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,965438,154859,2014,11,0,0,0,0
7011,7011,25-44,S,11/11/14,139617656,122,0,235,40.57766613,M,PL 2200300,-74.09466664,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,957953,149747,2014,11,0,0,0,0
7012,7012,25-44,S,11/11/14,139617658,123,0,235,40.54330094,M,PL 2200300,-74.21197038,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,925337,137284,2014,11,0,0,0,0
7013,7013,18-24,S,11/11/14,139617655,122,0,235,40.59618695,M,PL 2200300,-74.06457181,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,966318,156487,2014,11,0,0,0,0
7014,7014,18-24,S,11/11/14,139617650,123,0,235,40.54349052,M,PL 2211001,-74.21037346,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE,M,925781,137352,2014,11,1,0,0,0
7015,7015,45-64,S,11/10/14,139595747,121,0,235,40.62322682,M,PL 2200300,-74.14922697,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,942825,166367,2014,11,0,0,0,0
7016,7016,25-44,S,11/8/14,139569531,122,0,117,40.55911167,F,PL 2201601,-74.11791771,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,951485,142995,2014,11,0,0,1,0
7017,7017,45-64,S,11/8/14,139567010,123,0,235,40.52051167,M,PL 2200300,-74.19756854,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE HISPANIC,M,929321,128972,2014,11,0,0,0,0
7018,7018,25-44,S,11/8/14,139567008,123,0,117,40.51657952,F,PL 2201601,-74.19687717,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE HISPANIC,M,929510,127539,2014,11,0,0,1,0
7019,7019,25-44,S,11/8/14,139567007,123,0,235,40.55698102,M,PL 2200300,-74.16900162,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,937289,142242,2014,11,0,0,0,0
7020,7020,65+,S,11/8/14,139567009,123,0,235,40.52022927,M,PL 2200300,-74.19738427,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,929372,128869,2014,11,0,0,0,0
7021,7021,18-24,S,11/8/14,139569528,122,0,235,40.55911167,M,PL 2200300,-74.11791771,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,951485,142995,2014,11,0,0,0,0
7022,7022,45-64,S,11/8/14,139563149,121,0,235,40.62762741,M,PL 2200300,-74.14219023,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",BLACK,F,944781,167967,2014,11,0,0,0,0
7023,7023,25-44,S,11/8/14,139567006,123,0,235,40.55698102,M,PL 2200300,-74.16900162,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,937289,142242,2014,11,0,0,0,0
7024,7024,18-24,S,11/8/14,139569530,122,0,117,40.55911167,F,PL 2201601,-74.11791771,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",BLACK,M,951485,142995,2014,11,0,0,1,0
7025,7025,25-44,S,11/8/14,139563154,121,0,235,40.60410235,M,PL 2200300,-74.17003923,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,937034,159410,2014,11,0,0,0,0
7026,7026,25-44,S,11/8/14,139563153,121,0,235,40.60410235,M,PL 2200300,-74.17003923,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,M,937034,159410,2014,11,0,0,0,0
7027,7027,25-44,S,11/7/14,139559018,121,0,235,40.58503076,M,PL 2200300,-74.15901711,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSION 7",WHITE,F,940082,152456,2014,11,0,0,0,0
7028,7028,25-44,S,11/7/14,139555862,121,0,235,40.63674414,M,PL 2204500,-74.13428297,DANGEROUS DRUGS,509,POSSESSION HYPODERMIC INSTRUMENT,WHITE,F,946981,171285,2014,11,0,0,0,0
7029,7029,25-44,S,11/7/14,139559017,123,0,117,40.51850332,F,PL 2201601,-74.19706627,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",WHITE,M,929459,128240,2014,11,0,0,1,0
7030,7030,45-64,S,11/7/14,139555858,120,0,235,40.63722274,M,PL 2205001,-74.11567772,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",BLACK,M,952145,171452,2014,11,0,0,1,0
7031,7031,25-44,S,11/7/14,139559019,121,0,117,40.58503076,F,PL 2203901,-74.15901711,DANGEROUS DRUGS,515,"CONTROLLED SUBSTANCE,SALE 3",WHITE,M,940082,152456,2014,11,0,1,0,0
7032,7032,18-24,S,11/7/14,139551139,121,0,235,40.63807818,M,PL 2211001,-74.13184275,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",WHITE HISPANIC,M,947659,171770,2014,11,1,0,0,0
7033,7033,18-24,S,11/7/14,139559024,121,0,117,40.62426726,F,PL 2200601,-74.1553173,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",WHITE,F,941135,166749,2014,11,0,0,1,0
7034,7034,25-44,S,11/7/14,139555864,121,0,235,40.63898418,M,PL 2204500,-74.17125231,DANGEROUS DRUGS,509,POSSESSION HYPODERMIC INSTRUMENT,WHITE,F,936722,172119,2014,11,0,0,0,0
7035,7035,25-44,S,11/7/14,139555857,121,0,235,40.63898418,M,PL 2205002,-74.17125231,DANGEROUS DRUGS,508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",BLACK,F,936722,172119,2014,11,0,0,1,0
7036,7036,25-44,S,11/7/14,139555850,120,0,117,40.6390923,F,PL 2201801,-74.07566062,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS 2",BLACK HISPANIC,M,963252,172121,2014,11,0,0,0,0
7037,7037,25-44,S,11/7/14,139555849,120,0,117,40.6390923,F,PL 2201801,-74.07566062,DANGEROUS DRUGS,501,"CONTROLLED SUBSTANCE,POSSESS 2",WHITE,F,963252,172121,2014,11,0,0,0,0
