"","X","age_group","arrest_boro","arrest_date","arrest_key","arrest_precinct","jurisdiction_code","ky_cd","latitude","law_cat_cd","law_code","longitude","ofns_desc","pd_cd","pd_desc","perp_race","perp_sex","x_coord_cd","y_coord_cd","year","month"
"8517",8517,"25-44","S","2014-05-22",136879070,120,0,117,40.643735904,"F","PL 2201601",-74.084371736,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",960836,173815,2014,5
"8518",8518,"45-64","S","2014-05-22",136873262,120,0,235,40.637001148,"M","PL 2200300",-74.114942308,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",952349,171371,2014,5
"8519",8519,"25-44","S","2014-05-22",136882553,121,0,235,40.633907419,"M","PL 2211001",-74.13774324,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",946019,170253,2014,5
"8520",8520,"18-24","S","2014-05-22",136879073,120,0,117,40.632198989,"F","PL 2201601",-74.08877417,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",959610,169613,2014,5
"8521",8521,"45-64","S","2014-05-22",136882551,121,0,235,40.636103751,"M","PL 2200300",-74.137326221,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",946136,171053,2014,5
"8522",8522,"65+","S","2014-05-22",136873264,120,0,117,40.637001148,"F","PL 2203901",-74.114942308,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","BLACK","M",952349,171371,2014,5
"8523",8523,"25-44","S","2014-05-22",136879083,121,0,117,40.638063982,"F","PL 2201601",-74.166108302,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK HISPANIC","F",938149,171781,2014,5
"8524",8524,"45-64","S","2014-05-22",136879077,120,0,117,40.637142453,"F","PL 2201601",-74.116358554,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",951956,171423,2014,5
"8525",8525,"18-24","S","2014-05-22",136879078,120,0,235,40.622684422,"M","PL 2211001",-74.082922224,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961231,166145,2014,5
"8526",8526,"18-24","S","2014-05-21",136848139,120,0,235,40.615491223,"M","PL 2211001",-74.08165623,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961580,163524,2014,5
"8527",8527,"25-44","S","2014-05-21",136862699,123,0,235,40.5507976,"M","PL 2200300",-74.200972229,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",928400,140008,2014,5
"8528",8528,"45-64","S","2014-05-21",136862703,122,0,235,40.566504888,"M","PL 2205001",-74.113762828,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","F",952643,145687,2014,5
"8529",8529,"25-44","S","2014-05-21",136862709,121,0,235,40.638203956,"M","PL 2211001",-74.134631809,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",946885,171817,2014,5
"8530",8530,"25-44","S","2014-05-21",136862697,123,0,235,40.5507976,"M","PL 2200300",-74.200972229,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",928400,140008,2014,5
"8531",8531,"25-44","S","2014-05-21",136848141,123,0,235,40.537347466,"M","PL 2200300",-74.211947894,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",925338,135115,2014,5
"8532",8532,"25-44","S","2014-05-21",136862701,120,0,117,40.641744293,"F","PL 2201601",-74.093586474,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",958278,173092,2014,5
"8533",8533,"18-24","S","2014-05-20",136844901,123,0,235,40.541932964,"M","PL 2200300",-74.185629177,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",932657,136769,2014,5
"8534",8534,"45-64","S","2014-05-20",136844904,120,0,235,40.631737239,"M","PL 2205002",-74.124894893,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","M",949584,169457,2014,5
"8535",8535,"18-24","S","2014-05-20",136844892,123,0,235,40.535278466,"M","PL 2211001",-74.211624747,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",925426,134361,2014,5
"8536",8536,"25-44","S","2014-05-20",136844905,120,0,117,40.614458851,"F","PL 2200906",-74.11425156,"DANGEROUS DRUGS",505,"CONTROLLED SUBSTANCE, POSSESSION 4","WHITE","M",952530,163158,2014,5
"8537",8537,"18-24","S","2014-05-20",136844893,123,0,235,40.535504464,"M","PL 2211001",-74.209625204,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",925982,134442,2014,5
"8538",8538,"25-44","S","2014-05-20",136844896,123,0,117,40.552272306,"F","PL 2200605",-74.190886504,"DANGEROUS DRUGS",507,"CONTROLLED SUBSTANCE, POSSESSION 5","WHITE HISPANIC","M",931204,140539,2014,5
"8539",8539,"45-64","S","2014-05-20",136848140,120,0,235,40.623848889,"M","PL 2205002",-74.081979859,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE HISPANIC","M",961493,166569,2014,5
"8540",8540,"45-64","S","2014-05-20",136841125,120,0,235,40.61622844,"M","PL 2200300",-74.083234776,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",961142,163793,2014,5
"8541",8541,"25-44","S","2014-05-20",136844902,121,0,235,40.628105104,"M","PL 2200300",-74.142108389,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",944804,168141,2014,5
"8542",8542,"25-44","S","2014-05-20",136844900,123,0,235,40.548918855,"M","PL 2211001",-74.193737578,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",930409,139319,2014,5
"8543",8543,"45-64","S","2014-05-20",136844888,120,0,117,40.635864708,"F","PL 2201601",-74.086909096,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",960129,170948,2014,5
"8544",8544,"45-64","S","2014-05-20",136844890,120,0,235,40.635864708,"M","PL 2200300",-74.086909096,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK HISPANIC","M",960129,170948,2014,5
"8545",8545,"45-64","S","2014-05-20",136844898,121,0,235,40.630297346,"M","PL 2200300",-74.1653252,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",938361,168951,2014,5
"8546",8546,"45-64","S","2014-05-20",136844882,122,0,235,40.572769706,"M","PL 2200300",-74.090883732,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",959002,147962,2014,5
"8547",8547,"45-64","S","2014-05-20",136844883,122,0,235,40.572769706,"M","PL 2200300",-74.090883732,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",959002,147962,2014,5
"8548",8548,"25-44","S","2014-05-19",136826312,121,0,117,40.64027294,"F","PL 2201601",-74.13513323,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",946747,172571,2014,5
"8549",8549,"25-44","S","2014-05-19",136826314,121,0,117,40.64027294,"F","PL 2201601",-74.13513323,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",946747,172571,2014,5
"8550",8550,"25-44","S","2014-05-19",136823553,121,0,235,40.635099438,"M","PL 2211001",-74.152355664,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",941964,170694,2014,5
"8551",8551,"18-24","S","2014-05-19",136823565,120,0,117,40.625599044,"F","PL 2201601",-74.083401367,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",961099,167207,2014,5
"8552",8552,"18-24","S","2014-05-19",136826317,121,0,235,40.625270607,"M","PL 2211001",-74.1500601,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",942595,167112,2014,5
"8553",8553,"18-24","S","2014-05-18",136804061,121,0,235,40.607195834,"M","PL 2211001",-74.162383233,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",939162,160533,2014,5
"8554",8554,"25-44","S","2014-05-18",136800803,121,0,235,40.639306469,"M","PL 2211001",-74.13770394,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",946033,172220,2014,5
"8555",8555,"25-44","S","2014-05-17",136797957,120,0,235,40.63865897,"M","PL 2211001",-74.090382559,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",959166,171967,2014,5
"8556",8556,"18-24","S","2014-05-17",136790372,121,0,235,40.625113085,"M","PL 2200300",-74.148770082,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",942953,167054,2014,5
"8557",8557,"25-44","S","2014-05-17",136797955,120,0,235,40.620168849,"M","PL 2214000",-74.076957556,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",962886,165227,2014,5
"8558",8558,"18-24","S","2014-05-17",136790373,121,0,235,40.625113085,"M","PL 2211001",-74.148770082,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","F",942953,167054,2014,5
"8559",8559,"25-44","S","2014-05-17",136797961,122,0,235,40.571049244,"M","PL 2214000",-74.109184813,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","WHITE","M",953917,147341,2014,5
"8560",8560,"25-44","S","2014-05-17",136797966,121,0,235,40.636387027,"M","PL 2211001",-74.134527259,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","F",946913,171155,2014,5
"8561",8561,"25-44","S","2014-05-16",136787965,120,0,235,40.621006434,"M","PL 2200300",-74.098038517,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",957034,165538,2014,5
"8562",8562,"45-64","S","2014-05-16",136787979,122,0,117,40.562046176,"F","PL 2201601",-74.114910517,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",952322,144063,2014,5
"8563",8563,"25-44","S","2014-05-16",136787964,122,0,235,40.571227821,"M","PL 2200300",-74.09343728,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",958292,147401,2014,5
"8564",8564,"45-64","S","2014-05-16",136787982,122,0,117,40.562046176,"F","PL 2201601",-74.114910517,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",952322,144063,2014,5
"8565",8565,"25-44","S","2014-05-16",136784721,120,0,235,40.64212733,"M","PL 2200300",-74.07671984,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",962959,173227,2014,5
"8566",8566,"18-24","S","2014-05-16",136787983,122,0,235,40.593665129,"M","PL 2200300",-74.080894994,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",961784,155572,2014,5
"8567",8567,"18-24","S","2014-05-16",136784714,120,0,235,40.645022746,"M","PL 2214000",-74.077216847,"DANGEROUS DRUGS",569,"MARIJUANA, SALE 4 & 5","BLACK","M",962822,174282,2014,5
"8568",8568,"18-24","S","2014-05-16",136787963,122,0,117,40.595753238,"F","PL 2212000",-74.077912441,"DANGEROUS DRUGS",568,"MARIJUANA, POSSESSION 1, 2 & 3","BLACK","M",962613,156332,2014,5
"8569",8569,"25-44","S","2014-05-16",136771266,121,0,235,40.633386324,"M","PL 2200300",-74.135079653,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","F",946758,170062,2014,5
"8570",8570,"18-24","S","2014-05-16",136787966,122,0,117,40.595753238,"F","PL 2212000",-74.077912441,"DANGEROUS DRUGS",568,"MARIJUANA, POSSESSION 1, 2 & 3","WHITE","M",962613,156332,2014,5
"8571",8571,"18-24","S","2014-05-16",136787961,122,0,117,40.595753238,"F","PL 2212500",-74.077912441,"DANGEROUS DRUGS",568,"MARIJUANA, POSSESSION 1, 2 & 3","WHITE","M",962613,156332,2014,5
"8572",8572,"25-44","S","2014-05-16",136787975,123,0,117,40.560979671,"F","PL 2201601",-74.195302111,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",929984,143714,2014,5
"8573",8573,"18-24","S","2014-05-16",136787973,121,0,235,40.621851848,"M","PL 2211001",-74.133460519,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",947201,165859,2014,5
"8574",8574,"25-44","S","2014-05-16",136787978,122,0,235,40.593665129,"M","PL 2200300",-74.080894994,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",961784,155572,2014,5
"8575",8575,"25-44","S","2014-05-15",136769209,122,0,235,40.590792025,"M","PL 2200300",-74.075839932,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","UNKNOWN","M",963187,154524,2014,5
"8576",8576,"18-24","S","2014-05-15",136769199,121,0,117,40.630578601,"F","PL 2201601",-74.1395089,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",945527,169041,2014,5
"8577",8577,"25-44","S","2014-05-15",136769202,121,0,235,40.634620776,"M","PL 2200300",-74.135676634,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",946593,170512,2014,5
"8578",8578,"18-24","S","2014-05-15",136769204,122,0,235,40.598269566,"M","PL 2205002",-74.07041818,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE HISPANIC","F",964695,157247,2014,5
"8579",8579,"25-44","S","2014-05-15",136751395,122,0,235,40.565666796,"M","PL 2211500",-74.114693594,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",952384,145382,2014,5
"8580",8580,"25-44","S","2014-05-15",136769208,122,0,235,40.590792025,"M","PL 2200300",-74.075839932,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","F",963187,154524,2014,5
"8581",8581,"<18","S","2014-05-15",136759024,120,0,235,40.623848889,"M","PL 2211001",-74.081979859,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",961493,166569,2014,5
"8582",8582,"18-24","S","2014-05-15",136759021,122,0,235,40.565183394,"M","PL 2211500",-74.115009492,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",952296,145206,2014,5
"8583",8583,"25-44","S","2014-05-15",136759020,123,0,117,40.523540642,"F","PL 2201612",-74.222299283,"DANGEROUS DRUGS",502,"CONTROLLED SUBSTANCE,POSSESS 3","WHITE","M",922448,130092,2014,5
"8584",8584,"<18","S","2014-05-15",136765524,123,0,235,40.561713729,"M","PL 2200300",-74.17225629,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",936388,143968,2014,5
"8585",8585,"25-44","S","2014-05-15",136759023,120,0,235,40.623848889,"M","PL 2211001",-74.081979859,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","F",961493,166569,2014,5
"8586",8586,"25-44","S","2014-05-15",136769207,122,0,235,40.598269566,"M","PL 2205002",-74.07041818,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","WHITE","M",964695,157247,2014,5
"8587",8587,"18-24","S","2014-05-15",136765525,123,0,235,40.561713729,"M","PL 2200300",-74.17225629,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK HISPANIC","F",936388,143968,2014,5
"8588",8588,"18-24","S","2014-05-14",136732364,123,0,235,40.518928297,"M","PL 2200300",-74.209724285,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",925940,128403,2014,5
"8589",8589,"18-24","S","2014-05-14",136751041,120,0,235,40.641008033,"M","PL 2200300",-74.075850166,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",963200,172819,2014,5
"8590",8590,"45-64","S","2014-05-14",136745155,120,0,235,40.61701595,"M","PL 2200300",-74.083574343,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",961048,164080,2014,5
"8591",8591,"18-24","S","2014-05-14",136751609,122,0,235,40.561750773,"M","PL 2200300",-74.126959437,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",948974,143960,2014,5
"8592",8592,"25-44","S","2014-05-14",136751037,121,0,117,40.627144766,"F","PL 2201601",-74.156635312,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",940771,167798,2014,5
"8593",8593,"18-24","S","2014-05-14",136751039,120,0,117,40.637768766,"F","PL 2201601",-74.076480627,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","F",963024,171639,2014,5
"8594",8594,"25-44","S","2014-05-14",136751040,120,0,117,40.645022746,"F","PL 2201601",-74.077216847,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",962822,174282,2014,5
"8595",8595,"<18","S","2014-05-14",136751605,121,0,235,40.624965966,"M","PL 2211001",-74.145768952,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",943786,166999,2014,5
"8596",8596,"25-44","S","2014-05-14",136751052,121,0,117,40.62873204,"F","PL 2203901",-74.156059018,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","BLACK","M",940932,168376,2014,5
"8597",8597,"25-44","S","2014-05-14",136745161,120,0,117,40.60510823,"F","PL 2214500",-74.068145752,"DANGEROUS DRUGS",570,"MARIJUANA, SALE 1, 2 & 3","WHITE","M",965328,159738,2014,5
"8598",8598,"18-24","S","2014-05-14",136751602,121,0,235,40.635068246,"M","PL 2211001",-74.14019564,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",945339,170677,2014,5
"8599",8599,"45-64","S","2014-05-14",136751610,120,0,235,40.639092296,"M","PL 2200300",-74.075660624,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963252,172121,2014,5
"8600",8600,"45-64","S","2014-05-14",136751038,120,0,117,40.605279316,"F","PL 2201601",-74.071174651,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE HISPANIC","M",964487,159801,2014,5
"8601",8601,"18-24","S","2014-05-14",136745154,120,0,117,40.61663079,"F","PL 2203901",-74.084787718,"DANGEROUS DRUGS",515,"CONTROLLED SUBSTANCE,SALE 3","BLACK","M",960711,163940,2014,5
"8602",8602,"45-64","S","2014-05-13",136729109,121,0,235,40.638984176,"M","PL 2205001",-74.171252305,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","F",936722,172119,2014,5
"8603",8603,"45-64","S","2014-05-13",136729114,121,0,235,40.636624596,"M","PL 2200300",-74.140152071,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",945352,171244,2014,5
"8604",8604,"25-44","S","2014-05-13",136729110,121,0,117,40.618913535,"F","PL 2201604",-74.15833779,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",940293,164800,2014,5
"8605",8605,"18-24","S","2014-05-13",136729107,120,0,235,40.614482499,"M","PL 2205003",-74.079717209,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","M",962118,163156,2014,5
"8606",8606,"25-44","S","2014-05-13",136729102,122,0,235,40.567639616,"M","PL 2200300",-74.112623779,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",952960,146100,2014,5
"8607",8607,"25-44","S","2014-05-13",136729116,122,0,235,40.586925774,"M","PL 2200300",-74.092926393,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","ASIAN/PAC.ISL","M",958440,153120,2014,5
"8608",8608,"25-44","S","2014-05-13",136729112,121,0,235,40.604626704,"M","PL 2211001",-74.162380586,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",939161,159597,2014,5
"8609",8609,"25-44","S","2014-05-13",136729115,121,0,117,40.618913535,"F","PL 2201601",-74.15833779,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",940293,164800,2014,5
"8610",8610,"25-44","S","2014-05-13",136729106,120,0,235,40.614482499,"M","PL 2205003",-74.079717209,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","M",962118,163156,2014,5
"8611",8611,"25-44","S","2014-05-13",136729108,120,0,235,40.614482499,"M","PL 2205003",-74.079717209,"DANGEROUS DRUGS",508,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2","BLACK","M",962118,163156,2014,5
"8612",8612,"18-24","S","2014-05-13",136729103,122,0,235,40.567639616,"M","PL 2200300",-74.112623779,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","M",952960,146100,2014,5
"8613",8613,"25-44","S","2014-05-13",136729111,121,0,117,40.618913535,"F","PL 2201601",-74.15833779,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",940293,164800,2014,5
"8614",8614,"45-64","S","2014-05-13",136729113,121,0,235,40.636624596,"M","PL 2200300",-74.140152071,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",945352,171244,2014,5
"8615",8615,"25-44","S","2014-05-12",136711621,120,0,117,40.608883423,"F","PL 2201601",-74.083157189,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","M",961161,161117,2014,5
"8616",8616,"25-44","S","2014-05-12",136711622,120,0,235,40.608883423,"M","PL 2200300",-74.083157189,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","F",961161,161117,2014,5
"8617",8617,"25-44","S","2014-05-12",136708831,121,0,235,40.637365831,"M","PL 2211001",-74.133102416,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","F",947309,171511,2014,5
"8618",8618,"45-64","S","2014-05-12",136708830,121,0,235,40.636046964,"M","PL 2200300",-74.131907192,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","BLACK","M",947640,171030,2014,5
"8619",8619,"25-44","S","2014-05-12",136711623,120,0,117,40.608883423,"F","PL 2201601",-74.083157189,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","BLACK","F",961161,161117,2014,5
"8620",8620,"45-64","S","2014-05-12",136708832,121,0,235,40.616692249,"M","PL 2211001",-74.168515256,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE HISPANIC","M",937466,163996,2014,5
"8621",8621,"45-64","S","2014-05-11",136692043,120,0,117,40.611489758,"F","PL 2200602",-74.098590003,"DANGEROUS DRUGS",507,"CONTROLLED SUBSTANCE, POSSESSION 5","WHITE HISPANIC","F",956877,162071,2014,5
"8622",8622,"18-24","S","2014-05-11",136686948,121,0,235,40.637740285,"M","PL 2200300",-74.132094296,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE HISPANIC","F",947589,171647,2014,5
"8623",8623,"18-24","S","2014-05-10",136684174,121,0,117,40.63686776,"F","PL 2201601",-74.134189542,"DANGEROUS DRUGS",503,"CONTROLLED SUBSTANCE,INTENT TO SELL 3","WHITE","M",947007,171330,2014,5
"8624",8624,"25-44","S","2014-05-10",136684173,122,0,235,40.591951906,"M","PL 2200300",-74.073414433,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",963861,154946,2014,5
"8625",8625,"18-24","S","2014-05-10",136684179,123,0,235,40.551609287,"M","PL 2211001",-74.190146928,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",931409,140297,2014,5
"8626",8626,"18-24","S","2014-05-10",136684170,121,0,235,40.638984176,"M","PL 2211001",-74.171252305,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","BLACK","M",936722,172119,2014,5
"8627",8627,"<18","S","2014-05-10",136684178,123,0,235,40.512038254,"M","PL 2200300",-74.249754952,"DANGEROUS DRUGS",511,"CONTROLLED SUBSTANCE, POSSESSION 7","WHITE","M",914803,125922,2014,5
"8628",8628,"25-44","S","2014-05-10",136684183,123,0,235,40.540559047,"M","PL 2204500",-74.193198849,"DANGEROUS DRUGS",509,"POSSESSION HYPODERMIC INSTRUMENT","WHITE HISPANIC","M",930552,136273,2014,5
"8629",8629,"18-24","S","2014-05-10",136684177,121,0,235,40.589292568,"M","PL 2211001",-74.157662675,"DANGEROUS DRUGS",567,"MARIJUANA, POSSESSION 4 & 5","WHITE","M",940461,154008,2014,5
